"x.box","y.box","width","high","onpix","x.bar","y.bar","x2bar","y2bar","xybar","x2ybr","xy2br","x.ege","xegvy","y.ege","yegvx","class"
8,11,8,8,9,6.64203060549561,10,2,3,9,8,7,9,10.6122380778892,3,5,"W"
2,0.105339976846636,3,2,2,7,9,5,6,7,9,6.83474596064904,3,9,1,8,"U"
6,10,4,5,2,8,7,6,6.00800829961714,5.25197510359799,4.97649051876511,7.79144241644022,5,9.28735022525339,5,9,"O"
3,4,4,3.79399769223835,2,5,12,3,6,11,9,4,1,11,1,5,"T"
3.64165100519982,3.38527673054837,4.65319743925088,4,1.82701232855158,7,6,5,5,8,5,8,3,7,1.66968093993251,6,"O"
4,7,6,10,9,8,8.89828421812887,4,0,8,7,6,5,11,5,7,"P"
2,3,2,2,1,4,9,5,6,12,9,10,1,9,2,5.97085703941124,"C"
3,7,4,5,2,6,6,3.83252815658457,6,10,8,11,2,7.43460959624679,4,9,"G"
4,8,6.31639583523133,6,8,8,7,5,3,7,7,7,6,10,8,9,"B"
3,4,4,3,3,5,7,4,4.5479022255545,7,6,11,3,8,5,6.4288194157165,"K"
8,8,8,6,5,3,10,3,4,11,10,8,8,10,2.73731238040067,6,"W"
2,6,4.51451975517776,7.56921646597134,2,9,11,3,4.30148169484901,4,11,7.64361402989302,2,10,1,8,"V"
3.97612890213023,6,6,4,2.2959267416517,7,9.41898406840395,2,5.66975754227051,7,8,8,6,11,1,8,"W"
5,11,7,8,7,6,6,4.56260359328514,5,5.58366236293319,5,8,6,6,7,10,"H"
3.59340709802514,9,4,7,4,7,8,3,12,9,7.09493182755097,8,0,8,7,7,"Z"
1,4,2.78839508719613,3,0.0682705949521127,9,6,2,4.47687339856781,10.6790310709657,4,9,1,7,1,7,"J"
2,4,1.36488470040505,3.1641706181443,1,5,9.35926673390516,4.78029979589856,4,13,7,4,1,9,1,7,"F"
5,10,7,8,6,5.5424817111368,7,8,6.84123646141498,7,6,5,4,8,3,7,"D"
3,7.53647941260844,5,4,2,5.57970024516616,7,2.5570864225053,8.65150170794593,11,5,7,1,6.73795232420685,5,8,"S"
8,13,7,8,3,5.4027387137005,8,3,9,13,5,6,2,9,5,5,"T"
4,9,5.38012241093532,6.30250270269581,5,8,9,8,4,7,8,7,4,8.7358545551712,4,9,"O"
2,6,3,4,3,8,7,5,9,7,7,7,1,8,7.37502342427968,8,"Z"
3,9,4,7,3,6,8.27819205116731,10,6,7,6,7,0.816272669645485,8,9,10,"B"
3,2,4,3,2.99247787322047,6,10.9354357141314,4,5,10,9,5,2,9,3,6,"F"
6,9,10.2309269577385,7,11,9.67351046807247,5,3,1.56362425660413,10.6637661612775,3.67105028527689,8,11,6,4,7,"M"
2,6,4,4,2.75361006130636,3.5897358793655,15,1,3.07476383359871,6,11,8,2.59412227608527,8,0,8,"T"
7,11,5,6,3,6,7,5,4,8.71839075621328,4,7,3.68246224065393,8,5,7,"O"
2,4,3.10348203378966,3,2,5,7,8.05172583070993,5.82251927483922,6,6,9.5837781406965,3,8,4.5917254088561,10,"K"
2.75359698827904,4,3,3,1,7,7,2,9,7.93038729136565,6,8,1,8,5,8,"Z"
3,4,4,3,1,5,13,3,6,13.2890664922066,8.27505922683121,4,1,11,1,5,"T"
4,10,7,7.46787120144642,6,7,10,2,3,6,9,8,8,8.42747659243635,1,8,"W"
3,5,5,3,3.52064211415023,6,2,2,2,5,2,8,2,6,3,6,"A"
2,4.37010122905339,3,3,2,8,8,6,1,8.28125178621692,6,9,2,9,5,10,"Q"
9,21.2626350620313,7,14,9.98142362051361,8,7,4,2,12,6,8,3,9,13,6,"Z"
4,5,6,5.10562646800829,5,9,9.40563943442104,2.60605782505506,2,8,7,7,3,10,4.46629023638299,6,"H"
5,9,6.6719106055593,6,8,6,7.84990328938759,3,6.59023673486858,11.0487008838647,5,7.03695185641785,3.54533830139488,10,7,6,"R"
1,7,0,4,0,7,7,4,4,7,6,8,-0.297339793175817,8,0,8,"I"
2,4,4,3,3,7,8,4,0.397077641758855,9,5,8,2,6,3,10,"R"
5,10,7.75108362203062,7,5,7,9,4,6,10.4711367401147,8,10,6,10,1,7,"U"
4,7,4,5,3,7,6,11.1215895586862,4.10123044329255,9.70696712488918,12,8,4.40202690401059,9,5.26193775562615,8,"U"
7,10,6.32644413745601,5,2,3.45725245404809,8,6,8,13.0092943801807,6.72854440359562,11,3.09100314956181,7.56784405073554,5,9,"C"
5,9,6,7,4,8,7,8,5,7,5.82986699831725,8,3,8,5.74419539481411,8,"O"
7,13,5,7,3,6,8,6,8,10,6,10,1,8.69059499104694,8,8,"E"
5,10,7,7,6.5057912816775,10,5.20722067576788,4,7,11,3,6,4,6,4,8,"D"
5,7,6,5,3,2.81660147922685,9.14291759090559,5,7,9,8,9,3,9,3.28007906276091,5,"U"
2.62552507419934,4,5,2.9630121227709,3,9.08914056266201,7,3,5,11,3,6,2,7,3,9,"R"
2.42425416890823,4,3,3,2,7,7,5,7,7,6,9,2,8,4.89395051878109,10,"E"
4.93222624464104,10,6,7.5141603856638,4,6,7,6,7,9.63147919029156,8,11,2,9,5,9,"G"
5,9,7,6,6,6.09534676217275,6,2,6,5.71738691878837,3,8,3,8,4,6.35137148426121,"B"
4,8.54651543017524,7,7,2,8,7,5.69325579649084,0,7,0,8,3,7,-2.60900841680863,8,"A"
1.41839400502446,1,3,2,1,6,10,-0.0249781761607633,6,8,11,8,1,11,2,8,"Y"
2,4,4,6,4,8,11,3,3,5,8,9,2,11,3.41649343008359,6,"Y"
5,10,6.97785764802213,7.15388355514922,5.64795117267657,8,6,5.75269336617867,4,7,5,9.62858963687157,3,7.51444528928258,2.96629237389621,8,"O"
7,10,7.41942009470539,7,5,7,6,7,8,11,8.88115164521211,11,2.16073128364939,11,5,9,"G"
5,9,6.46659540265892,7,5,8,3,1,2,6,2,7,3,5,4,7,"A"
3,4,4,3,1,5,8.77315527625032,5,7,12,9,10,-0.50314582751868,10,3,7,"C"
4,5,6,7,6,7,8,4,1,8,6,6,6.01040291089988,10,8,10.1010116083802,"H"
4,11,6,8,8,7,7,3,4,7,6,8,3.55877301654812,8.27544427416535,6.26141429733873,6.48131945150376,"R"
4.82434749010962,7,6,5,4,5.06467961188535,6,5,5,4.91188532668364,7,7,3,7,4,8.37326831435014,"J"
4,7,4.87884479874758,5,3,8,7,12,1,6,9,8,8,6,-0.60577409833498,8,"M"
3,9,5,7,3,7,11,2,3,6,11,3.9654905004022,2,10,0.431190437850198,4.95295137813115,"V"
2,3,4,2,2,8,8,4.59320169324124,5,9,4,7.84369130858527,2,6,3,10,"R"
3,8,5,6,3,7,12,4,7.83771229970073,7,11,8,2,12,1,8,"T"
5,8,7,6.95362067549196,7,8,3.0825672155156,4,5,3.14778807042766,2.4827101432061,8,5,7,10,10,"J"
3,5,5,3,2,9.58417084675758,7,3,8,11,4.35316434784975,7,1,9,4,8,"S"
6,11,8,9,9,9,7,5,2,6,6,10,8,7.26621852412166,5,10,"G"
2,3,3,2,2,9,6,4,6,10,4,6,2,8,2,9,"D"
-0.036351049577614,0,2,1,2.06446918178705,8,6,6,5,6,5,9.79735987299873,2,8,5,7.65295125392154,"G"
5,8,7,10,7,10,5,6.15593556554293,4,8,3,6,3,5.87147736697568,8,8,"Z"
6,5.45777164182187,6,6.6477589575598,2.96383977415237,6.24390661153584,7,10,10,7,6,6,3,8,4,8,"D"
1,3,3,2,1,6,3,2,2,6.15739217232079,2,8,1,6,1,7,"A"
1,0,1,0,0,6.60481319302036,13,1,4,7,10,8,0,8,3.65507972904637,8,"T"
2,3,3,1,1,7,7,6,5,10.97660041852,6,9.03401919875128,2,9,4,10,"G"
1,3,2,1,0,6,4,1.36719034313423,7,8,2,5.24615729901125,0,7,2,9,"L"
6,11.4616804418104,8,7,8,8,4,7,6.45778931920371,7,6,7,7.01420737151769,7,6,3,"W"
0,1,1.16404088471048,2,1,7,7,1,5.23340394681222,7,6,8,0,8,2,8,"I"
6.25206990771993,8,9,7,10,6,8,5,3,6,5,8,13,9,5,8,"M"
4,9,4,4,2,11,4,4,5,12,3,8,1.45098316727792,7,6,12,"Q"
2,3,3.88761540164271,4,2.19233710266097,8,7,3.64197306829631,8,4,2.46571009568392,7.06782407118003,0,8,8,8,"S"
9,14,8,8,5,7,4,4,8,9,5,9,3,8,9,9,"Q"
5.18958956877074,6,5,4,1,8,8,6.16979141528356,2,6,14,8,3,10,0,8,"V"
5,9.00410633437757,5,8,3.36843623570121,6,8,7.6057523269939,5,6,5,7,2,8,5,11,"R"
7,9,8.86771715060918,13,10.4396896308885,7,8,5,3,7.76425108086581,7,7,3,9,11,6,"Z"
4,9,5,7,5,5,8,6,4,8,7,9,3,8,4.63442952774272,10,"P"
8,9,8,6,6,2,12,2,2,10,10,8,7,11,1,7,"W"
4.26505020268814,10,5,7,2,7,8.96509107739702,0,9,14,6,8,0,8,1,8,"I"
3,8.2959816445143,3,5,2,1,12,4,5,12,11,7,0,8,5.21387707131691,6,"F"
5,8,6.4840369353764,10,8.31080039986003,4.9432190505143,9,5,5,7,6,7,4.20914883499177,9,9,5.68101817632396,"F"
4,9,5,7,2,6.5269907651453,6,1.49738165460932,8,14,5.2563890021351,12.6734865801086,0.157419031879795,7,0,8,"J"
5,9.88447967706258,5,7,2,3,12,4,4,10,12,7.68415260242968,3,10,1,8,"V"
6,9,8,6,9,7,8,6,5,8.30543959386268,5,8,8,9,8,6,"M"
9,13,9.64253754356744,8,6,11,11,7,3,4,7,9,9,13,3,7.51749438271429,"M"
4,8,4,6,4,5.93345784432745,6.96226507608857,7,4,10,6,8,1.50886719344173,8,2.33611185979184,6,"O"
1,3,3,1,1,8,4.46050131011135,2,5,14,6.34426962694791,8,1,7,0,8,"J"
3,8,4,6,2,3,6,6,11,7,7,14,0,5.57421933340892,7,7,"E"
6,12.0704577100598,8,7.66011692254951,4,9,3,3,2,9,3,9,5.57105390776077,2,1,9,"M"
8.60017207447015,13,10,7,5.29890632368378,7.25495577865596,7.21652055264786,4,6,10,10,11,5,8,1.32457036997483,6,"K"
5,9,7,6,6,5,10,5,5,9.70854432115975,8,3,1,10,3,7.19906296118105,"P"
5,10,7,8,4,10,3,2,3,10.4737089397416,1,7,2,7,1.14319607298189,8,"A"
2,4.14735919046708,3,3,2,6,5.21689161159298,5,5,9,7,10,2,9,2.82888386422439,9,"G"
5,9,5.40044204619977,4,3,10,7,4,5,7,9,3.67361898089129,4,11,2,7,"V"
2,2,3,3,2,8,7,3,8,6,6,7,-1.67363363401028,8,3.60281497905336,7,"X"
1,1.49543992541961,2,1,0,7,4,2,0,7,2,8,2,7,1,8,"A"
6,10,6.63673168955006,8,5,8.10193464733104,6,3,9,12,4,9,3,6,8,9,"Z"
5.71265300725425,9,6.22842080410979,6,4.00929614291504,5.39278720329281,9.9510562668611,7,6,6,8,10,2,11,9,8.78846794898747,"S"
8,10.487636817568,11,7,8,10,8.43864470780413,2,5,9,3,6,10,8,3,9,"M"
4,10,4,6.27774328773656,4,7,8,3,12,9,6,8,0,8,7,7,"Z"
4,8,4.39114497070794,6,3,7,8.95457599568976,12,1,7,9,8,8,9.15012406100165,0,7.59630519739815,"M"
12,13,11,7,4.63309965346564,8,11,3,3,5,10,7,8,13.0033810556956,1,6,"W"
7,11,7,8,5,5,9.44992302883397,0,8,11,9,6,1,9,3,4,"T"
2,7,3,5,2,3,7,7.26158248438155,10,7,6,14,0,8,7,8,"E"
1,4.74314644324564,0,4,0,7,7,4,4,6.34365486895536,6,8,0,8,0,8,"I"
5,9,5,4,3.35172783381741,5,9,3,6,10.2513878072929,8,9,5,7,3,7,"H"
4,7.22961288852453,5.55178720278599,7,3,6,8,7,5.22450169939004,9.46620904781433,10,9,3,10.3277549143499,1,8,"U"
4,7,4.19935615566646,4,1,7,7,5,4,7,6,10.1130181600064,3,6.98245778522448,4,8,"X"
3,3,4,1.9721523169006,1,4.50730836019964,12,3,2,10.5120197549756,11,7.19696762342772,2,11,1,8,"V"
5,3.98042962136261,6,4,4,7,9,2,3,7,8,6,8,11,1.73308631855303,7,"W"
4.47578826226461,4,5.51117225345083,3.66601702880143,3,10,6,3,5.50013331377044,10,3,6,4.77389301874042,8,3,9,"D"
4,2,5,4,4,5.01081586987658,6.9016107037143,4,6,7,5,7,3,7,4,8,"R"
3,5,5,4,2,8,7,3,7,7.61636250208406,6,7,1,9,5,8,"S"
7,10,6,5.74251137745966,3,7,8,2,7,11,6,6,2,10.2247138676088,6.11793408034117,6,"F"
5,7,6,6,6,8,6,5,4,7,5,8,7,9,6,3,"N"
3,5,5,8,2.86562817952363,11,5,3,5,10,2,7,2,7,5,11,"Z"
3,7.9785815177419,4,7,2,7,7,4,6.13762597047223,10,6,8,0,8,8,8,"Z"
1,10,0,3.92344365832963,0,7.18473055225724,7,4,4,8.59219288140265,6,8,0,8,0,8,"I"
8,13.533512313345,6,9,5,7,11,4.95213015369822,3,13,5,4,3,10.1843573386744,8.84331075743857,9,"J"
2.14064362777682,3,3,4,1.94585043786463,8,9.43762157374721,8.25960036368339,2,8,8,9,2,9,5,8,"Q"
5,10,7,8,4,5,13,5,4,15.2661477172275,8,3,2,10,2,5,"F"
2,7,4.7459313742052,5,1,13,2,7,5,7.55268779565959,2,11,3.41735244458967,7,0,6.64639578469085,"J"
3,7,4,5,4,8,8,7,1.63229323274901,7,4,9.20192862148599,4,6,8,8,"R"
4,8,5,6,3,7,8,4,6.88688913913613,10.230144911066,7,7,2,9.05798362008447,5,8.03417455076317,"S"
3,5,4,4,3,2.11244475444001,7,6,6,7,6.03918250178894,10.1121044769514,2.7198024795358,8,3,8.84455599764111,"H"
4,7,6,5,7,9,6,4,4,7.77494138413935,6,6.28436392088139,5.19535368576419,8,6,7,"B"
6,9,5,4.31123541064654,3,10,4,4,7,11,3,10.2425161537037,3.46169401486176,7,7,11,"Q"
1,3,2,2,1,9,2,2,6.96187248429796,8,2,7.24631170847536,1,6,1,8,"A"
3,6,4,4,1,5.61848569328527,11,2,2,14.6126007997788,12,8,1,9.68033448576353,-3.20797698579185,8,"Y"
3,8,3,6,2,5,9,10,5,5.56192213267073,6,5,2,9,4,8.67573276758782,"P"
2,6.95672675028113,3,4,2,8,12,1.27916887217616,8,5,11,9,1,11,1,8,"T"
4,6,6.39269340271161,4,5,7,7,2.93672122092585,3,6,8,10,5,11,3,8,"C"
6.02184586659318,9,5,7.38332385126108,1.2879101277793,7,4.38999768767738,15,0,7,5,8,3,8,0,8,"H"
2,5.55058177511267,3,4,2,6,7,6,6,10,7,5.75091593341887,2,9,4,9,"G"
4,9,6,7,4,6,9,6,0.723353103678586,7,7,8,6,8.50394946863726,2,6,"N"
4,6.60078854415077,5,6,6.05763564423465,8,8,3,7.95534315210338,10.3465807255789,7,7,0,8,11,8,"Z"
5,8,6,6.06625138183336,8,9,9,2,5.19807129787298,6,9,6,9,11,7,5,"P"
2,3,4,2,1,7,7,2,9,11,6,8.28411210296335,1,8,2.97137209947916,7,"Z"
2,1,2,1,1,4,7,2.75421117962974,8,7,6,13,0,8,7,9,"E"
2.69393213502182,6.33862681271171,4,2,2,9.49046265671868,7,3,5,9.93324256264217,4,7,2,7,3,8.00756052388109,"R"
3.54800257607043,2.44015138126072,5,3,3,7,8,2,8,11,7,9,2,9,4,8,"E"
3,5,5,4,3,8,7,3.27788003321281,7,11,5,8,2,9,5,10,"E"
6.69631775571264,12.6759628306257,7,11,8,7,10,4,4,7,10,11,5,11,10,9,"Q"
8,15,7,9,3,6,10,3,8,13,6,6,2,8,5,4,"T"
7,12,6,6,3,7,8,2,7,10.4426358974292,6,6,2,9,6,9.18807719987169,"F"
5,11,6,8,6,6,5.72201661393612,9,7,6,5,7.77729367277316,2,8,3,7,"D"
0,3.55183708574356,1,1,0,12,4,2.29410104495089,3,8.19898272818784,4,5.95853520388998,-1.34169452391219,7,0,8,"J"
4,7,6,9,7,9,10,7,4,5.38645169230684,7,6,5,11,6,3,"Y"
4,8,5,6,4,7.19035109498399,7.62812246047826,3,6,10,7,8,3.20984510227255,8,5,6,"S"
4,7.9465385194539,5,8,3,7,6,9,8,6,4,7,3,8,4,8,"O"
5,8,7,6,8,8,10,5,3,7,7.90238432241271,8,7,10.5514518318166,6.59036535187739,9,"O"
2,7,3,5,1,7,7,3,13,9,6,8,0,8,8,8,"Z"
8.65414656279995,15,8,8,6,9.36919507723628,6,3,7,10,5,7,6,8,8,5,"D"
2.01073103241137,4,2.10766958208271,3,-0.535323807334833,7,7,0,7,13,6,8,0,8,1,8,"I"
5,8,7.0599716721676,6,4,10,7,2.27448061392658,5,10,2,4,5,9,1,6.91196044766718,"N"
3,6,3,4,3,8,3.52785496083771,12,4.09950370592778,7,5,8,3,8,2.40381788467352,8,"H"
6.0962643377386,10,8,7,5,4,8,7,8,7.29435327755931,11,11,3,9,6.78171934236357,8,"U"
3.57262741964192,6.40552758904296,4,4,4.56513372530768,8,6,5,2,7,7,10,6,9,4,7,"C"
8,9.51752702609721,8.55026901885749,8,7,3.1720027934725,7,5,8,8,6,9,8,8,6,1,"U"
9,13,7.10760418890451,7,4,5,8,6,4,10,8,9,5,10,5,8,"O"
3,7,5,5,5,5,5.19416217936519,3,6.948764947241,7,6,12,2,10,8.07594060542894,6,"E"
6,6,8,4,5,10,6,2,5,9,3.06226990035689,7,8,6,2,8,"M"
3,7,4.85870998073562,5,2,9,9.70465967375869,2,5.87484884232597,3,11.7564356975301,8,2.04742840452087,11,2,9,"Y"
3,9,4,7,4.08294401820047,6,8,8,7,10,7,12,2,10,3.25593698749651,10,"C"
5,9,5,5,3,6,7,4,5,9,7,5,3,10,5,8.44551605371986,"Y"
2.92316364187656,4,5,3,2.10729196117884,7,8,2,9,11,7,6,1,8,5,5.02101663104583,"Z"
1,4,2,2.81930366547074,1,8,7,2,5,14,6,9,1,7.43289393334547,0,7,"J"
2,4,3,2,4.16891349057608,8.33533742494487,8,3,5,10,6,6,2,8,5,9,"B"
2,1,3,2,1,6,8,7,7,8,7,8.31438029283382,1,9,4,10,"C"
4,10,5,8,3,8,7,6,9,6.78264694944967,6,9.11734397973676,0,8,4.85455315385692,8,"S"
3,3,4,4,1,1,15,5,3,12,9,4,0,10.3110534940833,2,6,"F"
4.43998151219278,10,4,5,3,6,8,6,5,9,7,8.86109306270832,5,10,5,8,"O"
6,14,5,8,3,6,10,2,6,11,7,6,0.169658085089534,9,5,4,"T"
1,1,1,1,1.7740342603884,4,6,6,2,7,6,10,3,8,2,10,"K"
3,7.09472101653854,4,5,5,6,8,3,5,6,7,11,4,8.71058856397531,8,8,"E"
8,14,6.9561525931686,8,5,10,6,3,5,10,4,6,4,8,7,10,"F"
5,10,5,7,4,4,11,1,2,8,10,7,3,10,1,3.63332118635673,"V"
5,9,3.14351471873794,4,2.24828630997274,8.70285395024292,3,9.52524366720042,4,10,3,8,3,9,5,12,"Q"
7,11,6.13424000728739,8,4,3,10,2,5.92378087400364,10,12,6.32812014982373,2,11,2.50720926653306,7.70071400999486,"Y"
3,3,4,2,1,4,12.2537275916289,2,7,10,10,5,2,12,3,4,"Y"
4.80683854062066,7,5,5,3,7,6.94276987712947,8,5.67487032388008,7,6.45715355291682,8,3,8.50873552712898,4.37045455306893,8,"O"
0.9481005565537,2,3,3,4.43478274988757,7,8,8.07309567570288,4,7,7,6,5,9,2,5,"N"
4,9,6,6,4,10,2,1,2,8,3,9,5,5,3,8.6001164985365,"A"
2,5,4,3.08701953371904,2,6,10,2,6,11.2444461330294,7,6,1,9,2,7,"F"
4,8,6,6,4,7,8,6,6,6,5,8,5.58518622453771,6,7,10.042232065321,"R"
3,8.88703163702821,4,7,1.45595218962865,9,7.75227747399547,8.90058692512022,5.69842520992288,5,11,8,0,8,0,8,"T"
7,8,10,6,6,9,6,2.05962193874037,5,9,6,8.07559689273958,6.15543057815694,9.06739200813925,2,8,"M"
2,2,3,3,2,7,7,6,6,7,6,5,2,8,3,7,"D"
5,8,8,8.29719078960871,4,6,12.1284323940313,7,2,11,5,2,1,10,4,9,"P"
5,5,7,8,3,3.99081272983068,10.1250946763173,4.68353870625636,15,9,5.93149018761497,8,-0.503687482556086,8,9,8,"Z"
6,9,5,5,3,7,7,3,5,7.81830952188622,7,6,3.48799392452176,10,4,6.10803508187477,"Y"
4,5,5,3.09903124652221,3,4.6399161189425,11,2,8,11,9,5,3.32499392189777,10.7741873528726,4,4,"T"
9,12,8,7,7,10,7,4,2.40911859421983,10,3,6,7,4,8,8,"B"
2,1,3,2,1,8,2,2,1,7,2,8,2,6.9647732082333,2,4.90915772423606,"A"
4,9,6,7,6,8,7,8,4,7,6,8,3,8,8,8.47019594612869,"A"
7,6.43482175695628,7,5,4,3,11,3,3,10,10,8,5.75715448528693,10,2,6,"W"
3,5,4,8,6,8,9,3,1,8,7,6,4,9.41026714014369,5,8,"P"
4,4,7,3,4,7,5,3,4,10,8,9,7,5,2,8,"M"
4,9,6,6,5,6,8,8,5,6,5,12,5.94154603086328,8,2.83289568027519,4,"U"
3,1,3,2.51583653073546,2,7,7,9.98098675792982,6.97073612214097,7,7,8,2,8,6.27337547655033,9,"E"
4,6.38548444339788,3.70121696026811,4,2,7,7,14,1,5,6,8,6,8,0,8.92071352582054,"N"
4,9,7,7,4.91316956246588,5,12,3,4.78646750491829,9.47036728552406,12,9,2,10,1,8,"V"
4,9,5,4.82719050224344,4,7.61953415932818,9.40183819370477,4,5,10,5.06338473733813,4,4,10,4,7,"P"
7,13,7.1569479140789,7,5.59149470414645,9,8,4,5,13,4,4,4,10,6,6,"P"
7,13,6,8.03255533513991,3,7,11,5,6.94673665536487,8,7.05610768313583,5.55194847229384,4,11,3.53612586130084,9.22453587002912,"V"
4,6,5,5.49677828492794,2.68395411013302,7,6,6,6,6.77807732598251,6,11,2,10,4,10,"G"
2,7,3,5.83431820605345,1,12,2,9,4,13,5,6.40325451772691,1,6,0,8,"J"
2,6,4,4,2,9.11876279262857,3,1,2,8,3,9,2,6,2,6.03908764082955,"A"
6,11,7,8,7,8,6,11,1,7,8,8,9,4,1,8,"M"
3,4,4,2,1,3.68103599527582,13,4.24739830503888,6,12,9,3,1,10,1,5,"T"
4,5,4,3.19363599571948,2.48116699631629,8,6,7,4,8.45024924302575,5.60459492069917,9,3,9,2.96015354547312,8,"Q"
5,9,7,6,4,8,9,6.56288715183226,6,10.4785286814895,5,5,2,9,3,8,"F"
2,11,4.75772485424768,9.17264653571311,4,8,7,0,7,7,6,8,0,8.22260490644254,3,7,"I"
6,10,8,8,5,4.71828205991839,9,5,7,10.7931088619428,9,10,6,10,1,7,"U"
2,6.48663332220929,3,8,1,12,3,10,3,7.02920158263505,3.54925625523817,13,1,3.74969924944857,0,8,"J"
4.51916586959877,5,6,3,2,7,8,3,7,11,8,7,1,9,4,7.77866085247055,"S"
5,11,6,8,6,6,6,6,4.13272447684073,6,5,8,5,7,4,10,"L"
3,6,2,9,2,9,8,3,3,12,4,5,2,8,5,10,"J"
6.46705090127107,10,6.8980631806506,8,6.88771348222016,8,8,5,5.27493722393219,10.1656837978338,5.39077130322613,7,5,9,12,8,"S"
2,6,4,4,2,8,8.65688725504534,2,2,5,8.52843568717598,9,2,11,0,9,"V"
4,8.38785405420268,5,8,4,6,7,6,8,5,6.81134997467524,12,2.30791875548108,7,4,9,"C"
4,8,5,6,4,8,7,8,6,7,7,10,3,8.4745237355369,4,7,"O"
