"x.box","y.box","width","high","onpix","x.bar","y.bar","x2bar","y2bar","xybar","x2ybr","xy2br","x.ege","xegvy","y.ege","yegvx","class"
4.15979931099771,7.63059352730742,5.06039503533798,7,3.87061097007717,8,5.37032160101143,8,4.98086754988915,7.57528103107087,6,8.36196920178463,3,8,3,8,"O"
7,13,5,7,3,6,6.62778841191647,6,8,13.3228332497947,6,10,1,8.27647059129616,8,8,"E"
5,10,7,6.91697597093979,5,9.44936310408536,4.96319213140982,5.59507964556066,7,6.92991292037599,3,6,4,6,4,8,"D"
5,7,6,6.01536598220726,3,3.15625469441805,8,4.69447556426061,7,9,8,9,3,9,2,5,"U"
3,4,5,3.13678392837636,3,9,7,3,2.67197879967035,11,3,8.27618534057106,2,7,4.92714728664374,9,"R"
2.09023507604977,3.36825007440455,3,3,2,7,7,5,4.4301572084233,7,6,9,2,8,5,8.2231388650299,"E"
5.33838044586299,10,6,8,4,8.19825823744675,8.95380496022305,6,7,10,8,8.83967293029865,2,9,5,9,"G"
5,9,7.87346698104588,6,6,10,6,3.4902327176175,6,11,3,7.30834073179049,3,8.14779197114913,4,9.54362623661551,"B"
4,10,7,7.88658682832597,2,8,7,3,0,1.24760763246037,0,8,3,7,2,8,"A"
1.64300342258283,1,3.0946041390564,1.02640032991428,1,6,10,1,6,9.6939438305591,11,8.83979757563879,1,11,2.46982579299218,8,"Y"
2,4,4,6,4,6.21316790785438,11.7467416056105,4.39469489981459,3,5.02151239184684,8.94181085820427,5.52895917410771,3.05765281516964,11,5,6,"Y"
5.08755367829949,9.33645874584324,6,8,5,8,6,9,3.5163332404015,7,5,8,3.75299566440326,8,3,7.89020500815124,"O"
7,11.005842467391,7,7,5,7.4931486390439,6,5.03170139914926,8,11,6.27190371255714,11,2,11,8.55443463326103,6.53165889493177,"G"
5.39864645086243,9,7,7,5,8,3,1,2,6,2,7,5.25344637017105,5,4,7,"A"
3,4,4,3,1,5,9,1.21265435492584,7,12,9,10,-0.0420522683591913,10,3.45185738476731,7,"C"
4,5,5.62790568253969,7,6,7,8,4,1,8,6,5.52967523680549,4,10,4.6637106777426,6.49742731851036,"H"
4,11,6,6.93364373201789,8,7,7,3,4,7,6,8,7,10,4.4939307263029,6,"R"
4.33875134716153,7,6,5,4,6.91982678825828,5.54188437726089,5,5,8,4.4385884481261,7,3,7,4,6,"J"
4,4.6293208614216,5,5,3,8,6.87892960964875,12,1,5.90499362176009,9,10.3146845742197,8,6,0.476506249364082,8,"M"
3,9,5,7,3,6.94803762552136,11,2,3,6,8.31078360338569,8.22680050661789,3.44043548380677,9.44238074566134,1,8,"V"
2,3,4,2,1.88447961265266,7.30389832536088,8,3.50865270901768,5,9,4,7.63509541840598,2,6,3.89608494576141,10,"R"
3.62045751575943,8,5.14469569237635,6,2.27304426701323,7,12,4,6,7,11,8,2,12,1,8,"T"
5,8,7,9,7.93861391584421,8,8.58700117880418,4,5,7,7,8,4.83951146685121,7,10,8.93107826097445,"J"
3.19184002481255,5,3.73111773447873,3,2,8,7,3.53579552146208,5.61275249968106,11,6.93343732948495,7,1,9,4,8,"S"
6,11,8,9,9,9,7,5.41445570558952,2,6.49349367698885,6,10,8,8,6.97105466472159,10,"G"
1.19005692977046,3,3,2.48471528517851,2,9,6,4.88531414471836,6,10,4,6.42720158348825,1.29276670433128,8,2,9.14265847305445,"D"
2,0,2,1,1,8,6,9.49990092716685,1.80198058330398,6,5,9,2,8,5,12.542988163676,"G"
5,11.6127103847493,7,10,7.57346882655008,10,6.20180311900603,4,4,8,3,6,3,7.75325828231121,8,8.30937558691288,"Z"
6,10.3582349841428,5.79657861697037,8,4,5,8.3898311774662,10,4.0567501297224,7,6,6,3,8,4,7.53442505833445,"D"
1.77867968706745,4.06159686169003,3,2,1,6,4.33797115630859,2,8.5174495809021,9.00651235733203,2,8,1,6,3.39485318814455,7,"A"
1,0,1,0,0,7,8.74584843894553,1,4,7,10,8,1.64376236045235,8,5.1971891960296,8,"T"
2,3,2.42558953895454,1,1,7,7,6,5,7,4.36801744320681,7.39653784557233,3.28347559293184,9,2.86139818920404,9.12801308898211,"G"
1,3,2,1,0,6,3.46280517313175,6.85126519837067,7,8,2,10,0,7,2,9,"L"
6,9,7.93257896640851,8.75991194988942,8,7.37050990428753,4,7.30810873859159,3,7,6,7,8,7,4.20214125512702,3,"W"
0,2.06755951006695,1,2,1,4.57134558952071,6.46888583873545,1,7.72296454833645,7,6.66627025552156,8,0.691795041496993,8,2,8,"I"
6,7.14440061031258,9,7,10,6,8,5,1.05525442469723,2.39343820153351,5.98025118776923,8,13,9,5,7.58772831859331,"M"
4,6.6068820850993,2.93297459420781,4,2,10.7371046148668,4,4,6.22630864163913,12,3,8,2,7,6,12,"Q"
2,3.65262148575215,3,4,2,8,7,5.0618965617878,8,6.04992347013797,6,8,0,8,8,8,"S"
9,14,8,8.78189738935068,5,7,4,4,6.18171818733376,9,5,11.2265691150086,3,8,9,8.35056513576196,"Q"
3.85687134566376,6,5,4,1,8,8,4,5.53025453199312,6,14,8,1.91546339694556,10.5521378465776,0.000375678726801554,8,"V"
5,9.50699169691123,5,8,4.37893479645417,6,7.17775614653425,9,5,6,5,7,2,8,5,11,"R"
3.37419456747417,9,5,13,6.58026767137122,7,9.08940160386913,5,3,5.66512066147421,8.27846943873266,7,-0.0514585542571173,9,6.39527566938083,6,"Z"
4,9,5,7,5,9.02443695028581,8,6,4,8,7,9,3,8,7,10,"P"
5.99809391578549,7.73514479064033,8,5.61967416012269,5.28948463277072,5.37563459693426,12,2,2,10,10,6.90724160620705,6.29071517768547,11,1.13720513275942,6.61264310293327,"W"
3,10,5,6.1030869717701,2,7,7,0,9,14,6.5664623749057,8,-1.5622939029894,8,1,6.33197307493887,"I"
3.62333958374406,7,4.05858005322531,5,0.704879148897446,5.34422752909374,12,4,5,12.1805639719753,10.7650759361232,7,0,8.80143916423277,1,5.532394679439,"F"
5.57918022050939,11.6968623029845,6,10,7.36120981352284,7,9,5,5,7,6,7,4,9,9,7,"F"
4,9,5.94869465292482,7,2,10,6,-0.261132798678545,8,14,3,6.88563465178409,0,7,0,7.65075359039905,"J"
5,9,5,5.23579699564235,2.4561154306734,3,12.54701648096,4,7.49476761889084,10,12,7,2.53436340686284,10,2.80264054584049,8,"V"
6,9,7.14773564587992,6,7.90623276959787,7,7.84892880714277,6,4.91042203474838,7,7.91468097943837,8,8,9,8,6,"M"
9,13,9.46208152670142,8,6.58573506469128,2.85401716815947,11,4.94038299788587,3,4,7,9,9,10.6915471587045,5.29210598105216,6,"M"
3.96533501658015,9.49252989173422,4,6,3.1429166215916,7.33175426794608,7,7,4,10,6,8,3,6.54044532008021,2.814932942389,8.63261832277399,"O"
1,3,3,3.02537830088574,1,7.72571721983762,8,2,5,9.00824350542097,5,8,0.274060286780832,7,3.09476446840036,8,"J"
3,8,3.63820462323722,6,2.731039218781,3,6.74469409791914,6,11,7,7,14,0,8,7,8.61206982294922,"E"
5.40635977173918,9,8,5,4.66919349689962,9,4.71113943734248,3,2,10.5810627936655,3,8.64147998674379,8,2,1,9,"M"
9,13,10,7,6,4,7.8180907322738,3.26290462676243,6.40999038713794,10,10,8.193613730954,5,8,4,6,"K"
5,8.45578601285081,6.97669051412211,7.4907970549875,6,5,10,5.97925842476586,5,8.28220235534799,8,3,1,10,3,7,"P"
5.83019607030159,10.905569770432,7,8,4,10,3,7.5642907190023,3,7.25147416473797,1,7,2,7,3,10.0693227296865,"A"
2,5,3,3.80691252160575,3.33285367300032,6,7,5,5,9,7,10,2,9,4,7.40552316880757,"G"
3.3502925879173,5.43224397188392,5,4,3,10,6.96229198694151,4,5,7,2.59912889232466,5,3.58159862995405,8.72219674479121,5.17368456116407,8.14662140095994,"V"
2,2,4.30831669743266,3,2.69608716327352,8,7,3,2.61758153125981,6,6,7,3.46776181806259,8,3.05847854443874,7,"X"
1,2.09932098840766,2,1,0,7,4,2,0,7,3.83509051765026,8,2,8.19148138784294,-0.953353414143169,6.90086901229852,"A"
6,10.4549629490127,8,8,5,9.20766040746789,6,3,9,12,4,9.92048722695877,1.27901351163871,6,8,7.97101047154863,"Z"
4,9,5,6,5,6.37608616898576,6,3.14821314681804,6,6,8,10,2,11,6.73897748204042,7,"S"
8,9,11,7,8,8.93843657933361,6,2,5,9,3,6,6.68839024319096,8,5.29853142688213,9,"M"
2.92881941248913,10,4,8,4,7,8,6.43352779590704,12,9,6,8,0,8,7,6.30670719227406,"Z"
4,6.73822094665527,4.76263923322727,6,3,8.94608655613097,5.82641401910234,4.83339201739242,-1.59838700188936,4.99083402703056,5.29167943341625,8,8,6,0,8.48373241129076,"M"
12,12.7243303722087,13.3081766908384,7,5,8,11,3,2.28008752916732,5,10,2.86687921267797,8,12,1,6,"W"
7,12.247495216822,9.03413721394666,8,5,5,10,0,8.58974912047495,11,7.34007679529267,6,1,10.8568537012112,3,5.78198362171264,"T"
2,7,3,5.68600915986724,3.27851889486486,3,7,6,10,7,8.8670368961921,14,-1.237672505527,8,7,8,"E"
1,3,0,1.19146845573569,-2.51762222403181,4.39913581471079,7,4,4,7,5.68271854352221,7.60972977329201,0,8,0,8,"I"
5,9,5,4,2.77037499581484,5,9,3,5.32848236079284,10.3865714461091,8,8.23516259067354,5,7,3,7,"H"
4,8.79502355700534,5,7,4.03885736842129,6,8.34833515184977,3.97040394112671,7,6.37219552235662,10,9.16979153766693,3,9,2.95391114191592,8,"U"
4.48825035804711,5.79959569046606,4,4,1,7,7,5,4,7,6,8,3,8,4,8.55243754114153,"X"
3,3,4,2,1,4,11.5072116029973,3,4.47014097840853,10,11,7,2,9.97091492979414,1,6.5643205817588,"V"
4.91558903420775,9,6,4,4,7,9,2,3.53102588546162,7,8,6.97887237296548,4.88705335597745,11,2,7,"W"
3,4,5,3,3,10,7.63978922280352,3,7,10,6.40374645141458,6,1.55014755025361,8,4.22252414144302,9,"D"
4,6.60015769756444,5,4,2.9493265635693,7,8,4,5.88169888737357,10.2772014169789,5,7,3,7,3.70012059777428,7.98572428890568,"R"
3,6.03235094340885,5,4.19794927569759,2,8,7,3,7,10,6,7,1,7.33721070752969,1.56114520536328,8,"S"
7,10,6,5,3,4.52258891209557,7.33386151579116,2,7.32795334844645,13.713411951942,4.72977870994786,4.84051385534197,2,9,5,6,"F"
4.84434855579857,7,6,6,6.51373674490975,5.84081387870873,6,2.39539336078753,4,6.4234382099904,8.39608576656043,8,7,9,6,3,"N"
3,5,5,8,5.26103969111587,11,5,7.53189706206197,5,10,2,7,2,6.70639734051196,5,11,"Z"
3,5,4.95269784408322,7,3.60838950133331,7.43816014117125,7,4,6.75429231939902,10,6,8,0,7.79044586373702,5.33306295692789,8,"Z"
1,10,0.870902612050302,7,0,7,7,3.46573926025504,4,7,6,8,-0.63905753690472,8,0,6.68408290796156,"I"
8,12.1381202990606,8.12823832500933,8.00147311295881,5.36612839493047,6.85440017667638,11,3,4.7405897530123,13,5.29987806014718,4,3.52135543619392,9,5.28599328778032,9,"J"
1.6063178136056,3,3,4.55006290335475,3,8,8,5,6.73562923629836,8,9.16087363595548,9,2,9,5,8,"Q"
5,10,7,6.93845631984843,4,5,13,5,3.30055845676068,13,8,3,2,6.83591493379933,0.9610788215487,5,"F"
2,7,2,5,1,13,2,7,4.6138368065448,11.4268974999689,2,5.74088715435577,0,7,0,8,"J"
3.78546318974669,5.29309577549455,4,3.70204443256461,4,8,8,7,1.80519157818996,7,4,6,4,7.27775465793346,8,8,"R"
4,8,5,5.46761945508687,3.64177957863707,7,8,4,8,11,7,7.58739166855511,2,8,5,6.13106617813137,"S"
3,6.23645540962083,4,3.44276461274907,2.39404413558026,7.72582914911827,7,6,6,7,6,8,3,8,2.82167279225952,10.911308338591,"H"
4,7,6,7.1728547094825,7,9,6,4,6.0237190207461,6,6,7,7,8.39996633146889,6,7.47515731973975,"B"
6,9.00900232835318,5,4,3,10,4,4,7,11,3,10,3.07390699906256,7,7,11,"Q"
1,4.6283001336333,2,2,1,9,2,2,4.78760371791045,8,1.796721258646,8,1,6,1,8.77477743670284,"A"
3.17569943478363,4.93401317231035,4,4,1,5,11,2,2,8,12,8,1,11,0,8,"Y"
3.70069993743208,7.33660071366276,3,6,2.55667928487755,5,9,10,5,8,6,5,0.764711924846511,9,4,8,"P"
2,6,3,4.51125662757354,2,8,12,2,8,10.4434390396771,11,9,1.18073439245042,9.07016647733767,6.19546767516181,8,"T"
4,6,5.45982982129394,4,5,7,9.45931172779511,4,2.52981149019824,7.62900051382049,7.59229426617784,7.66175471961383,6.05810064277413,11,3,8,"C"
5,9,5,7.29165996828027,3.51138038403945,7,7.0667891717518,9.08898863412684,0,7,5,6.53263593314779,3,8,2.51678330497043,8,"H"
2.95167443757087,5,3,4,1.69414434591687,6,7,6,6,10,7,11,2,9,3.26178433134676,9,"G"
4.76610634209951,9,6,7,4,6,9,6,5,7,7,8,6,9,2,6,"N"
4,6.82463075168897,4.77960758355068,6,5.62313152195337,8,8.67915755736175,4.61277336031276,8,8.54838586577041,7,7,2.02860241732402,8,11,8,"Z"
5,8,6,10,8,9,9,2,3,6,8.69938727119224,6,9,9.95675946419224,7,5,"P"
2,0.910227898724752,4,1.88677894632874,1,8.43106918450874,7,2,8.4962398005393,11,6,8,1,7.33348581233323,5,7,"Z"
2.43455595647889,4.64644554150361,2,3.22217474413772,1,4,7.81230094101867,5,8,7,6,8.26591109575065,0,8,7,9,"E"
2,4,3.56219478389538,2.38908304387787,2,8.66499437695871,7.42614782524163,3,5.24630006590332,10.017006204286,4,7,2,7,2.46964289810452,10,"R"
3,5.9605641284555,5,5.50001142603383,3.01750776992754,7,8,2,8,8.15345420111467,7.43417907765563,9,1.11330002042171,9,3.51761259810843,8,"E"
3.96196779899937,5,5,4,3,8,7,2.62944134928957,1.68620267364936,11,5,8,1.20100282862891,9,4.20908045472458,10,"E"
7,12.5443089455425,7.19353316652301,11,8,7,10,4,4,7,9.18344707533582,11,5,11,10,9,"Q"
8,15,7,9,3,6,10,3,8,13,6,6,1.23348937731194,8,5,9.04760116294728,"T"
7,10.5552707381638,6,6,3,7,8,2,7,11,6,6,3.69563127974798,8.90611736410558,4.89226226820985,6.37117416356207,"F"
5,11,7.57644536882459,8,6,7.69657594446672,7,5.87532396522067,7,9.39014972186707,5,5,2,8,3,8.41911997957077,"D"
0,0,2.30262371319433,1,0.030657955070239,12,4,5,1.6577491960015,10.06605502401,4,11,3.23764442982327,7,0,8,"J"
4,6.3062392175889,6,7.65768980452979,7,9,6.06974672002611,7,3.69962668473764,7,7,6,5,11,4.59175309955511,3,"Y"
4,8,5.51944280101867,6,4,6,8,3,6,10,7,8,2,8,3.94830683146493,6,"S"
5.08902276450731,10,5,8,3,7,6,9,8,5.43764327480339,4,7,3,8,4,8,"O"
5,6.34926301978202,7,6,8,7.20986296607704,10,5,3,7,5.66469110521915,5.63275877322108,6.84816380219376,9,7.29394626312692,9,"O"
4.13166862791904,7,3,5,1,7,7,3,8.20824238273085,9,6,8,0,8,8,8,"Z"
9,15,9.16058492443787,8,6,8,4.27991500868373,1.16245504015094,7,10,5,7,6,8,5.65984870681141,5,"D"
0.665570139206434,4.49504767728019,2,2.44218236255474,1,7.62082661329336,7,0,7,13,6,8,0,9.04769013235856,1,8,"I"
5,8,6.46961682185659,4.75491570761047,4,8.08479012770915,7,3,5,8.92358783960445,5.02924625838777,4,5,9,1,7,"N"
3.21820984615028,6,3,4,3,8,8,12,0.921708980492271,7,8.9991723987515,8,3.60533148265328,8,3.03394436734898,8,"H"
6,10,8,7,5.13697152862052,4,8,7,8.04094626217197,9,11,10.5151770717765,3,9,1.97757890660591,7.03870410222528,"U"
3.45210583671277,6,4,4,4,8,6,5,2,7,7,10,5.3894562560109,9,4,7.6688445245651,"C"
8,10,9.21027402558764,7.17507021729758,6.89708439897193,5,7,4.61999632764359,2.68901455604102,8,6.58346980641425,4.84790618291767,8,9.46480506716526,4.24311673283656,1,"U"
9,13,6,7.8981371041,3.35708535813534,5,8,6,4,12.1074719187237,8,9,5,10,5,8,"O"
4.1438835079646,7,5,6.28021976573277,5,4.32425194840581,7,3,6,7,6,12,2.5685067320065,10,8,6,"E"
5.41363001023045,6,8,4,5,10,5.79934408415784,2,3.59262847772636,9,4,7,8,6,2.32245740747922,8,"M"
3,5.03909283002726,6,5,2,6.9682370677985,10,2,7,7.7721964243733,12,10.0954870258591,2,11,-1.16282285884865,9,"Y"
3.92206107641322,8.14115454794772,4,7,3,6,8,7.66202957595538,7,10,5.62395179992691,8.84006862729792,-1.12967240381364,10,5.24933156960425,10,"C"
5,9,5,5.83431551046398,3,6,9.0923380849861,4,5,10.0359861249537,8.88137707274789,5,3,8.7400035638641,3.29553867862859,4,"Y"
3.95057762126425,6.21115308096105,5,3,2,7,8.37065502983719,0.429441296229635,9,11,4.51802636602765,6,1,8,5,7,"Z"
1,4,2,3.12689137915707,1,8.50068423757694,7,2,3.75636108308717,14,6,8.22135402967484,0.0253000529623498,7,0.853236673762187,7,"J"
