"x.box","y.box","width","high","onpix","x.bar","y.bar","x2bar","y2bar","xybar","x2ybr","xy2br","x.ege","xegvy","y.ege","yegvx","class"
3,5,5,3,2,6,2,2,2,5,2,8,2,6,3,6,"A"
2,2,3,3,2,8,8,6,1,5,6,9,2,9,5,9.15979667701335,"Q"
9,10,7,14,6,8,7,4,2,12,6,8,3,9,13,6,"Z"
4,5,6,7,6.52630309792776,9,10,3,2,8,7,7,3,10,8,6,"H"
5,9,8,6,6.34212647182263,6,6,3,4,7,5,8,7,10,7,6,"R"
1,7,0,4,0,7,7,4,4,7,6,8,0,8.966518403177,0,8,"I"
2,4,4,3,3,7,8,4,4,9,5,8,2,6,3,10.2736863787876,"R"
5,10,7,7,5,7,9,4,6,5,8,10,6,10,4.47452938794229,7,"U"
4,7,4,5,3,7,6,12,4,7,12,8,3,9,0,8,"U"
7,10,5,5,2,6,8,6,8,11,7,11,2,8,5,9,"C"
5,9,6,7,4,8,7,8,5,7,6,8,3,8,3,8,"O"
3.93776005753399,13,5,7,5.05043665144507,6,9.49092506594813,6,8,11.0207882583736,6,10,1,8,8,8,"E"
5,10,7,7,5,10,6,4,5.93989889177193,11,3,6,4,6,4,8,"D"
5,7,6,5,3,4,8,2.92515254741513,7,9,8,9,3,9,2,5,"U"
3,4,5,3,3,9,7,3,5,11,3,6,2,7,3,9,"R"
2,4,3,3,2,7,7,5,7,7,6,9,2,8,5,10,"E"
6,10,6,8,4,6,7,6,7,8.06680790483578,8,11,2,9,5,9,"G"
5,9,7,6,6,10,6,2,6,11,3,8,3,7.80185812929993,4,12,"B"
5.97444941517578,10,7,7,2,8,2.7163656109122,3,0,7,0,8,3,7,-0.281861768806239,8,"A"
1,1,3,2,1,6,10,6.08060127325524,6,8,11,8,1,11,2,8,"Y"
2,4,4,6,4,8,11,3,3,5,11.6374931445056,9,2,11,5,6,"Y"
5,10,6,8,5,8,6,9,4,7,5,8,3,8,3.45962740128837,8,"O"
7,10,7,7,5,7,6,7,8,11,6,11,2,11,5,9,"G"
5,9,7,7,5,8,3,1,2,7.60075632027985,2,7,3,5,4,7,"A"
3,4,4,3,1,5,9,5,7,12,9,10,1,10,3,7,"C"
4,5,6,7,6,7,8,4,1,8,6,6,4,10,8,5,"H"
4,11,6,8,8,7,7,3,4,7,6,8,7,10,8,8.81662675224573,"R"
4,7.53997812918599,6,5,4,8,6,5,5,8,7,7,3,7,4,6,"J"
4,7,5,5.13140169642889,3,8,7,8.7274362235475,1,6,9,8,8,6,0,8,"M"
3,9,5,7,3,7,11,2,3,6,11,9,2,10,1,8,"V"
2,3,4,2,2,8,8,3,5,9,4,7,2,6,3,10,"R"
3,8,5,6,3,7,12,4,6,7,11,8,2,12,1,8,"T"
5,8,7,9,7,8,9,4,5,7,7,8,5,7,8.50420693677822,10,"J"
3,5,5,3,2,8,7,3,8,11,5,7,1,9,4,8,"S"
6,10.0805425063494,8,9,5.57969003963233,9,7,5,2,6,6,10,8,8,5,10,"G"
2,3,3,2,2,9,6,4,6,10,4,6,2,8,2,9,"D"
2,0,2,1,1,8,6,6,5,6,5,9,2,8,5,10,"G"
5,8,7,10,7,10,5,4,4,8,3,6,4.27530726839559,5,8,8,"Z"
6,11,6,8,4,5,7,10,10,7,6,6,3,8,4,8,"D"
1,3,1.26135106206957,2,1,6,3,4.0347360254291,2,5,2,8,1,6,1,7,"A"
1,0,1,0,0,7,13,1,4,7,10,8,0,8,0,8,"T"
2,3,3,1,1,7,7,6,5,7,6,9,2,9,3.66508541834116,10,"G"
1,3,2,1,0,6,4,1,7,8,2,10,0,7,2,9,"L"
6,9,8,7,8,8,4,7,3,9.35172691932593,6,7,8,7,6,3,"W"
0,1,1,2,1,7,7,1,6,7,6,8,0,8,2,8,"I"
6,8,9,7,10,6,5.95678332386826,5,3,6,5,8,13,9,3.46319571812893,8,"M"
4,9,4,4,2.05004404155866,11,4,4,5,12,3,8,2,7,6,12,"Q"
2,3.40107723391444,3.80187616223789,4,2,8,7,5,8,4,6,8,0,8,8,8,"S"
9,14,8,8,5,7,4,4,8,9,5,9,3,8,9,9,"Q"
3,6,5,4,1,8,8,4,2,6,14,8,3,10,0,8,"V"
5,10,5,8,6,6,8,6.72356350336348,5,6,5,7,2,8,5,8.65365361661854,"R"
7,9,5,13,5,7,8,5,3,11,7,7,3,9,11,6,"Z"
4,9,5,7,5,5,8,6,4,8,7,9,3,8,7,10,"P"
8,9,8,6,6,2,12,2,2,10,10,8,7,11,1,7,"W"
3,10,5,7,2,7,7.88614815249184,0,9,14,6,8,-2.56125115734937,8,1,8,"I"
3,7,3,5,2,1,12,4,5,12,11,7,0,8,1,6,"F"
5,8,6,10,8,7,9,5,5,5.94713568892116,6.10582999024632,7,4,9,9,7,"F"
4,9,5,7,2,10,6,2,8,14,3,8,0,7,0,8.95837923857023,"J"
5,9,5,7,2,3,12,4,4,10,12,7,3,10,1,8,"V"
6,9,8,6,9,7,8,6,5,7,7.56343186775817,8,8,9,8,6,"M"
9,13,10,8,6,11,11,7,3,4,7,9,10.0975148507371,13,3,6,"M"
4,8,4,6,4,7,7,7,4,6.57955688409787,6,8,3,8.17762320136582,3,6,"O"
1,3,3,1,1,8,8,2,5,14,5,8,1.79531805960582,7,0,8,"J"
3,8,4,6,2,3,6,6,11,7,7,14,0,8,7,9.41591729049528,"E"
5.75478488718953,9,8,5,4,9,3,3,2,8.86441250661871,3,9,8,2,1,9,"M"
9,13,10,7,3.95517100829366,4,9,4,6,10,10,11,5,8,4,6,"K"
5,9,7,6,3.22075536842803,5,10,5,5,10,8,3,1,10,3,7,"P"
5,10,7,8,4,10,3,2,3,8,1,7,2,7,3,8,"A"
2,5,3,3,2,6,7,5,5,9,7,10,2.36471324090232,9,4,9,"G"
5.31227644874357,9,5,4,3,10,7,4,5,7,9,5,4,11,2,7,"V"
2,2,3,3,2,8,7,3,8,6,6,7,2,8,5,7,"X"
1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8,"A"
6,10,7.33887317647182,8,5,8,6,3,9,5.97873427327131,4,9,3,6,8,9,"Z"
4,9,5,6,5,7,7.91356687316198,7,6,6,8,10,2,11,9,7,"S"
8,9,11,7,8,10,6,2,5,9,3,6,10,8,3,9,"M"
4,10,4,8,4,7,8,3,12,9,6,8,0,8,7,7,"Z"
4,8,5,6,3,7,7,12,1,7,9,8,8,6,0,8,"M"
12,13,11,7,5,8,11,3,3,5,10,7,8,12,1,6,"W"
7,10.2417705915717,7,8,5,5,10,0,8,11,9,6,1,9,3,4,"T"
2,7,3,5,2,3,7,6,10,7,6,11.2476985960687,0,8,7,8,"E"
1,3,0,4,0,7,7,4,4,7,6,8,0,8,0,8,"I"
4.49355440849703,9,5,4,3,5,9,3,6,9,8,9,5,7,3,7,"H"
4,9,5,7,3,6,8,7,7,7,10,9,3,9,1,8,"U"
4,7,5.12858303935238,4,3.09360194805024,7,7,5,4,7,6,8,3,8,4,8,"X"
3,3,4,2,1,4,12,3,2,10,11,7,2,11,1,8,"V"
5,9,6,4,4,7,9,2,3,7,8,6,8,11,2,7,"W"
3,4,5,3,3,10,6,3,7,10,3,6,2,7.06544894523017,3,9,"D"
4,2,5,4,4,7,8,4,6,7,5,7,3,7,4,8,"R"
3,5,5,4,2,8,7,3,7,10,6,7,1,9,5,8,"S"
7,10,6,5,3,7,8,2,7,11,6,6,2,9,5,6,"F"
5,7,6,6,6,8,6,5,4,7,5,8.1317314435218,7,9,6,3,"N"
3,5,5,8,3,11,5,3,5,6.05522970517304,2,7,2,7,5,11,"Z"
3,5,4,7,2,7,7,4,14,10,6,8,0,8,8,8,"Z"
1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,9.00751333082457,"I"
8,12,6,9,5,7,11,3,3,13,5,4,3,9,9,9,"J"
2,2.26211593192505,3,4,3,8,8.55925064756758,5,2,8,8,9,2,9,5,8,"Q"
5,10,7,8,4,5,13,5,4,13,8,3,2,10,2,5,"F"
2,7,2,5,1,13,2,7,5.70316594949259,14,2,11,0,3.72209845355716,0,8,"J"
3,7,4,5,4,8,8,2.59945530108315,2,7,4,6,4,6,8,8,"R"
4,8,5,6,3,7,8,4,8,11,7,7,2,8,5,6,"S"
3,5,4,4,3.93302099365789,7,7,6,6,7,6,8,3,8.28494927260066,3,8,"H"
4,7,6,5,7,9,6,1.32613233663817,4,6,6,7,7,8,6,7,"B"
6,9,5,4,3,8.60895311645514,4,6.49679169945435,7,11,3,10,3,7,7,11,"Q"
1,3,2,2,1,9,2,2,1,8,2,8,1,6,1,8,"A"
3,6,4,4,1,5,11,2,2,8,12,8,1,11,0,8,"Y"
4.57954209384086,8,3,6,2,5,9,10,5,8,6,5,2,9,4,8,"P"
2,6,3,4,2,8,12,2,8,5,11,9,1,11,1,8,"T"
4,7.6664495019358,5,4,5,7,7,4,3,6,8,10,5,11,3,8,"C"
5,9,5,6,2,5.61470589150412,8,15,0,7,5,8,3,8,0,8,"H"
2,5,3,4,2,6,7,6,6,10,7,11,2,9,4,9,"G"
4,9,6,7,4,6,9,6,5,7,7,8,6,9,2,6,"N"
4,8,5,6,5,8,8,3,8,7,7,7,0,8,11,8,"Z"
5,8,6,10,8,9,9,2,3,6,9,6,9,11,7,5,"P"
2,3,4,2,1,7,7,2,9,11,6,8,1,8,5,7,"Z"
2,1,2,1,-0.0399909731803111,4,8.51296887680466,5,8,7,6,6.67797783467038,0,8,7,9,"E"
2,4,4,2,2,8,7,3,5,10,4,7,2,7,3,10,"R"
3,5,5,3,3,7,8,2,8,11,7,9,2,9,4,8,"E"
3.93440556080466,5,5,4,3,8,8.32766360169359,3.08129734799414,7,11,5,8,2,9,5,10,"E"
7,9,7,8.08518198217029,8,7,10,4.48730143309648,4,7,10,11,5,11,10,9,"Q"
8,15,7,9,3,6,10,3,8,13,6,6,0.653148532855888,8,5,4,"T"
7,12,6,6,3,7,8,2,7,11,6,4.97280535827542,2,9,6,5,"F"
5,11,6,8,6,6,5.44835877163973,9,7,6,5,5,2,8,3,7,"D"
0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8,"J"
4,7,6,9,7,9,10,7,4,7,7,6,5,11,6,3,"Y"
4,8,5,6,3.81407638613007,6,8,3,6,10,7,8,2,8,5,6,"S"
4,10,5,8,3,7,6,9,8,6,4,7,3,8,4,8,"O"
5,8,7,6,8,8,10,5,3,7,7,8,7,9,4,9,"O"
3.23871040035704,7,3,5,1,7,7,3,13,9,6,8,0,8,8,8,"Z"
9,15,8,8.76107345354158,6,8,6,3,7,10,5,7,6,8,8,5,"D"
1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,"I"
5,8,8,6,4,10,7,3,5,10,2,4,5,9,1,7,"N"
3,6,3,4,3,8,8,12,1,7,9.91781436541352,8,3,8,0,8,"H"
6,10,8,7,5,4,8,7,8,9,11,11,3,9,1,7.77491166257715,"U"
3,6,4,4.23269955809297,4,8,6,5,2,7,7,10,6,9,4,7,"C"
8,10,8,8,7,5,7,5,8,8,6,9,8,8,6,1,"U"
9,13,6,7,4,5,8,6,4,10,8,9,5,10,5,8,"O"
3,7,5,5,5,5,7,3,6,7,9.81018947487634,12,2,10,8,6,"E"
6,6,8,4,5,10,6,2,5,9,4,7,8,7.19650741921328,2,8,"M"
3,7,6,5,2,9,14.0742788129557,2,7,3,12,8,2,11,2,9,"Y"
3,9,4,7,3,6,8,8,7,10,7,12,2,10,4,10,"C"
5,9,5,5,2.62102387160528,6,8.78368430108523,4,5,9,7,5,3,10,5,4,"Y"
2,4,5,3,2,7,8,2,9,11,7,6,1,8,5,7,"Z"
1,4,2,2,1,8,7,2,5,14,6,9,1,7,0,7.37564374637277,"J"
2,4,3,2,0.92870771233532,8,8,3,5,10,6,6,2,8,5,9,"B"
2,1,3,2,1,6,8,7,7,8,7,13,1,9,4,10,"C"
4,10,5,8,3,8,7,6,9,4,7.49965613623571,8,0,8,9,8,"S"
3,3,4,4,1,1,15,5,3,12,9,4,0,8,2,6,"F"
6,10,4,3.40720222465018,3,5.32839856744438,8,6,5,9,7,9,5,8.82189265559881,5,8,"O"
6,14,5,8,3,6,7.89687486125983,2,6,11,7,4.14785532371908,2,9,5,4,"T"
1,1,1,1,0,4,6,6,2,7,6,10,3,8,2,10,"K"
3,7,4,5,5,6,8,3,5,6,7,11,4,11,8,8,"E"
8,14,7,8,5,10,6,3,5,10,4,6,4,8,7,10,"F"
5,10,5,7,4,4,11,1,2,8,10,7,3,10,1,8,"V"
4.72151356019957,9,5,4,3,12,3,3,4,10,3,8,3,9,5,12,"Q"
7,11,7,8,4,3,10,2,7,10,12,6,2,11,3,5,"Y"
3,3,2.79522175716204,2,1,4,10,2,7,10,10,5,2,12,3,4,"Y"
4,7,5,5,3,7,7,8,6,7,6,8,3,8,3,8,"O"
2,2,3,3,2,7,8,5,4,7,7,6,5,9,2,5,"N"
4,9,6,6,4,10,2,1,2,8,3,9,5,5,3,7,"A"
2,5,4,4,2,6,10,2,6,13,7,6,1,9,2,7,"F"
4,8,6,6,4,7,8,6,6,6,5,8,4,6,7,9,"R"
3,5,4,7,1,9,14,0,6,5,11,8,0,8,3.73715604583784,8,"T"
7,8,10,6,6,9,6,4.75419331586134,5,9,6,8,6.09526430993928,6,2,8,"M"
2,2,3,3,2,7,7,6,4.94104153624134,7,6,5,2,8.16110735913831,3,7,"D"
5,8,8,6,4,6,12,7,2,11,5,2,1,10,4,9,"P"
5,5,7,8,3,7,7,4,15,8.80402018453392,6,8,0,8,9,5.14681026302514,"Z"
6,9,5,5,3,7,7,3,5,9,3.92265905298526,6,3.5980587714066,10,4,5,"Y"
4,5,5,4,3,6,11,2,8,11,9,5,3,10,4,4,"T"
9,12,8,7,7,10,7,4,6,10,3,6,7,4,8,8,"B"
2,1,3,2,1,8,2,2,1,7,2,8,2,7,2,7,"A"
4,7.20212884196457,6,7,6,8,7,8,4,7,6,8,3,8,8,4,"A"
7,7,7,5,4,3,11,3,3,10,10,8,7,10,2,6,"W"
3,9.62714636961661,4,8,3.8444981785837,8,9,3,1,8,7,6,0.915669116676382,10,5,8,"P"
4,4,7,3,4,7,5,3,4,10,8,9,7,5,2,8,"M"
4,9,6,6,5,6,8,8,5,6,5,12,5,8,7,7.66209406776396,"U"
3,1,3,3,2,7,7,5,5.74249008384634,7,7,8,2,8,6,9,"E"
4,6,4,4,2.5827540983608,3.51552323878103,7,14,1,8.08406171972954,6.90113816649832,8,6,8,0,8,"N"
4,9,7,7,3,5,12,3,4,8,12,9,2,11.2516401061405,1,8,"V"
4,9,5,7,4,5,10,4,5,10,9,4,4,10.15914461977,4,6.67105170338792,"P"
7,13,6,7,4,9,8,4,5,13,4,4,4,10,6,6,"P"
7,13,6,7,3,7,11,5,5,10.7865125776167,11,5,4,11,4,8,"V"
4,6,5,4,3,7,6,6,6,10,6,11,2,10,4,10,"G"
2,7,3,5,1,12,2,9,4,13,5,13,1,6,0,8,"J"
2,6,4,4,2,10,3,1,2,8,3,9,2,6,2,8,"A"
6,11,7,8,7,8,6,11,1,7,8,8,9,4,1,8,"M"
3,4,4,2,1,5,13,3,6,12,9,3,1,10,1,5,"T"
4,5,4,6,4,8,6,7,4,9,8,9,3,9,6,8,"Q"
5,9,7,6,4,8,9,2,6,14,5,5,2,9,3,8,"F"
2,11,4.23138631454656,8,4,8,7,0,7,7,6,7.56472687767855,0,8,3,7,"I"
6,10,8,8,5,6,9,5,7,6,9,10,6,10,1,7,"U"
2,5,3,8,1,12,3,10,1.22595245198486,13,6,13,1,6,0,8,"J"
3,5,6,3,2,7,8,3,7,11,8,7,1,9,1.94561712482502,6,"S"
5,11,6,8,6.2380861945952,6,6,6,5,6,5,8,5,9.35704139787513,4,10,"L"
3,6,2,9,2,9,8,3,3,12,4,5,2,8,5,10,"J"
5,10,6,8,8,8,8,5,3,8,5,7,5,9,12,8,"S"
2,6,4,4,2,8,12,2,2,5,10,9,2,11,0,9,"V"
4,10,5,8,4,6,7,6,8,5,7,12,1,11.4143841948886,4,9,"C"
4,8,5,6,4,8,7,8,6,7,7,10,3,7,4,7,"O"
5,7,6,8,6,9,8,6,2,4,8,10,3,9,7,10,"Q"
8,13,9,7,6,5,9,2,9,12,8,8,5.9268917858415,5,8,2,"Z"
2,6,2,4,2,3,6,6,10,7,7,14,0,8,7,8,"E"
3,2,4,4,2,6,8,8,8,9,8,12,2,10,4,9,"C"
6,9,9,8.74166432670707,8,8,8,3,5.43280858349607,7,7,8,5,8,4,5,"A"
4,8,5,6,3,6,9,6,6,5,11.3374620164274,10,3,9,1,8,"U"
7,11,10,8,6,12,7,3,5,10,0,3,7,11,2,9,"N"
6,9,9,7,6,10,5,3,5,9,3,8.09172158670774,8,6,2,9,"M"
4,6,5,4,6,8,10,5,4,8,5,6,4,9,8,7,"S"
4,3,4,4,3,7,4.42697765956308,5,5,7,6,6,6,9,3.30624268104274,6,"N"
2,1,2,1,2,7,7,5,6,7,6,8,2,8,5,10,"E"
3,7,4,5,3,5,9.4762358997311,5,4,11,8,4,1,10,4,7,"P"
1,0,2,1,0,7,9,1,2,6,12,8,1,10,0,8,"Y"
3,10,4,7,2,7,6,8,8,6,6,11,-1.1977973899283,8,5,11,"G"
6,11.2569744899921,8,8,5,8,6,2,9,12,4,11,3,7,8,9,"Z"
2,6,3,4,2,8,6,0,7,13,6,9,0,7,2,8,"I"
2,1,3,2,2,7,8,4,5,6,5,7,2,6,5,8,"R"
3,7,4,5,2.82280927111313,6,8,5,10,7,7,10,2,9,8,8,"Z"
3,1,4,3,2,7,12,4,6,7,11,8,2,11,1,5.874234689144,"T"
4,9,6,7,4,8,5,2,9,11,4,9.17563851750215,2,7,7,9.45597995224029,"Z"
4,9,6,6,2,7,6,7,9,7,5,11,1,8,5,10,"G"
3,7.72145832503835,4,4,4,7,8,4,6,10.6651693912746,8,6,5,9,3,7,"F"
2,3,4,2,2,6,7,2,6,10,8,11,3,8,2,8,"K"
2,4,3,3,2,6,6,5,4,8,7,10,0.514800183439191,8,2.75519503597403,10,"G"
4,7,5,5,2,7,6,7,9,6,5,10,1,8,6,11,"G"
7,8,7,6,5,4,11,3,3,9,9,7,7,11,2,6,"W"
1,3,2,2,1,10.1457014474791,7,5,8,12.2747501738606,6,8,2,8,6,8,"Z"
7,10,10,8,7,5,6,1,7,9,8,11,3,8,3,8,"K"
3,2,5,4,2,8,2,2,2,7,2,8,2,7,2,7,"A"
4,8,5,6,6,9,9,5,4,9.24002707231572,4,6,4,9,9,6.89445000673736,"S"
7,10,7,8,7,7.35587403293782,11,2,2,9,8,7,7,9.84383714506839,2,6,"W"
2,3,3,5,1,0,1,5,6,0,0,7,0,8,0,8,"L"
3,6,5,4,4,7,8,4,5,9,6,5,2,8,6,6,"B"
6,11,8,8,8,6,8,8,4,7,5,7,3,7,7,10,"H"
4,7,6,5,4,7,8,3,6,10,7,8,3,8,3,8,"H"
2,8,3,6,2,8,7,0,7,13,6,8,0,8,1,8,"I"
8,10,8,5,5,8,6,3,5,10,6,7,7,11,5,8,"H"
5,11,6,8,3,5,8,8,8,8,8,14,2,9,4,9,"C"
3,3,4,4,1,5,8,6,9,6,7,11,1,7,4,9,"C"
5,8,6,7,6,6,9,5,7,8,8,8,4,13,9,6,"T"
3,1,4,3,3,8,6,6,4,7,7,8,7,5,1,7,"M"
2,1,3,1.27897639965875,2,7,7,5,5,6,5,6,5,7,3,8,"R"
7,9,7,6.04087315246549,3,7,8,3,7,9,6,7.73088129556174,6,7.23434682213135,3,7,"K"
3,1,5,3,3,7,11,2,2,7,9,8,7,11,0,5.32661859072413,"W"
4,5,4,4,2,6,11,2,7,11,9,4,-2.0696762328877,11,2,4,"T"
6,8,6,6,4,4,13,5,5,11,9,4,2,12,1,5,"T"
3,8,4,6,2,7,7,0,6,13,6,8,0,8,1,8,"I"
3,6,3,4,1,1,0,6,6,0,0.575680022382143,5,0,8,3.27566143279936,8,"L"
4,9,5,7,5,8,6,7,7,6,6,6,2,8,7,10,"B"
6,11,7,8,5,7,7,1,7,7,6,8,0,8,4,8,"I"
5,9,5,4,2,7,7,3,6,9,8,9,6,11,3,7,"K"
4,3,5,2,2,5,8,5,7,10,10,9,3,9,2,6,"U"
4,6,4,4,2,2,12,3,3,11,11,8,2,11,1,8,"V"
1,0,2,1,1,8,7,6,3,6,6,9,2,8,3,8,"Q"
4,4,5,6,3,7,5,7,8,6,5,8,2,8,6,11,"G"
4,4,6,6,2,8,7,8,8,7,6,9,1.99828907643175,8,4,8,"O"
2,3,3,2,1,7,8,2,9,11,6,8,1,8,5,7,"Z"
3.23873452001001,4,5,6,2,7,5,7,8,6,5,11,1,8,6,11,"G"
3,6,5,4,2,7,10,2,7,6,12,9,1.80660067554923,11,2,8,"Y"
5,10,7,7,8,6.27675071589765,5,8,4,8,6,8,3,9.94668690840683,8,3,"A"
2,3,4,1,2,8,6,3,4,9,6,7,6,5,1,7,"M"
9,13.799186687614,7,6,3.52271712919709,8,7,5,5,10,3,8,6,6,6,11,"R"
4,8,5,6,5,8,8,6,5.39457725721813,7,6,6,2,8,7,10,"B"
4,8,6,6,4,7,10,2,3,7,9,5.23488227142399,8,11,1,8,"W"
4,11,4,8,5,3,9,5,10,7,6,14,0,8,6,8,"E"
4,6,4,4,2,3,12,5,4,11,12,7,3,10,1,8,"V"
0,0,1.15040160265754,0,0,3,11,4,2,11,8,6,0,8,2,8,"F"
3,6,4,4,2,7,7,7,4,9,6,8,3,8,3,8,"O"
4,5,5,4,4,8,4,4,4,9,4,10,3,6.58590791009845,6,6,"O"
5,11,8,8,13,8,5,6,3,7,6,8,14,10,4,9,"W"
3,3,5,1,2,9,6,3,5,10,4,5.1110152758681,3,8,2,9,"H"
2,3,2,1,1,7,7,5,5,7,6,9,2,9,4,9,"G"
