x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
4.3,10.0,7.0,7.0,3.1,7.0,7.3,4.5,6.0,5.0,8.0,7.7,6.0,8.6,1.0,7.0,U
3.7,7.0,5.5,4.4,3.0,7.0,6.8,4.1,4.6,8.8,9.2,8.2,2.4,9.0,0.0,7.8,U
4.6,8.4,5.0,5.0,2.0,6.0,8.7,6.0,8.0,11.0,7.1,11.0,2.0,8.5,4.4,9.0,C
5.0,8.1,6.0,7.0,4.1,8.0,8.8,8.0,5.0,8.1,6.9,7.7,3.0,7.6,3.0,7.5,O
3.2,13.0,5.0,7.0,3.0,6.0,8.0,7.1,6.1,8.7,6.0,8.0,2.9,8.0,3.3,8.0,E
4.4,8.3,7.0,6.2,5.0,10.0,6.0,2.7,7.0,9.1,3.0,6.0,4.0,6.0,3.4,7.4,D
5.0,7.5,5.5,5.0,2.8,4.0,8.7,3.9,7.0,7.8,7.4,7.9,3.0,9.0,2.0,7.7,U
3.0,6.4,5.0,3.0,3.2,7.4,7.0,4.7,5.0,8.1,3.0,6.7,2.0,7.8,3.0,9.0,R
2.0,4.0,3.0,3.3,2.0,7.0,7.0,3.9,6.8,8.6,6.0,9.0,2.9,8.3,3.7,10.0,E
6.0,7.8,6.0,4.9,3.5,7.6,7.0,4.6,7.0,9.0,6.7,11.0,3.1,9.0,3.2,9.0,G
4.0,9.2,7.0,6.0,3.8,8.4,7.0,2.0,5.1,6.8,6.0,7.2,2.7,8.7,4.0,12.0,B
4.0,7.1,5.9,7.0,3.3,8.0,7.1,3.0,0.0,9.3,3.7,7.4,3.6,7.0,2.0,6.9,A
1.0,5.0,5.5,4.0,1.0,6.0,10.0,1.0,4.0,8.1,8.4,9.5,1.0,9.0,2.0,8.0,Y
2.0,4.0,4.6,5.1,4.0,6.9,11.0,4.2,3.0,7.7,8.0,9.0,2.0,11.0,2.8,8.4,Y
5.0,10.0,6.0,6.7,5.0,7.7,6.0,5.0,4.0,7.5,5.0,7.6,3.0,8.1,3.0,8.0,O
3.8,5.3,5.0,7.0,4.2,7.0,6.0,7.0,4.2,7.2,6.0,7.6,2.0,11.0,5.0,9.1,G
5.0,7.9,6.1,6.5,5.0,8.0,3.0,6.0,2.0,7.9,2.0,7.0,3.0,5.0,4.0,7.0,A
3.0,6.3,4.0,3.0,1.0,5.7,7.5,5.0,7.0,12.0,9.0,7.4,4.0,10.0,3.0,6.5,C
4.2,8.1,4.7,6.4,6.0,7.0,8.0,4.0,4.4,8.9,7.2,6.0,3.4,10.0,3.6,7.9,H
4.0,11.0,4.7,8.0,4.0,7.2,6.5,3.0,4.0,7.0,6.6,7.6,7.0,10.0,8.0,6.0,R
4.5,7.0,6.0,5.0,4.0,7.2,8.6,5.0,5.0,8.0,5.8,7.0,2.7,8.3,4.3,6.2,J
4.7,5.5,4.4,6.8,3.0,7.4,7.2,12.0,4.1,6.0,9.0,7.3,8.0,6.0,2.3,8.4,M
3.0,9.0,4.9,6.4,3.6,7.0,11.0,2.0,3.0,6.0,11.0,8.9,2.0,8.7,4.7,7.5,V
2.9,6.2,5.5,2.0,2.0,8.0,6.4,4.9,5.0,9.0,5.7,7.0,2.0,6.0,3.3,10.0,R
3.1,7.5,5.0,5.3,2.6,7.0,8.9,3.9,6.0,7.0,11.0,8.0,2.0,12.0,1.0,8.0,T
4.5,8.0,5.8,5.5,7.0,8.0,7.4,4.0,5.0,7.0,7.0,8.0,2.6,7.0,4.3,7.2,J
3.6,7.4,5.0,4.8,2.0,8.0,9.0,4.8,4.7,11.0,5.8,7.8,1.0,9.0,4.0,8.0,S
3.7,11.0,8.0,4.9,9.0,9.0,7.0,5.0,2.0,7.1,6.0,8.2,3.3,8.0,5.0,10.0,G
2.0,3.0,3.0,2.0,2.9,7.2,7.7,4.0,6.1,10.0,4.0,6.0,2.0,8.0,4.2,8.3,D
4.1,0.0,5.3,4.1,3.0,8.0,7.4,4.4,4.9,9.1,4.9,9.0,2.0,8.0,5.0,8.7,G
5.0,8.0,6.0,10.0,3.0,7.3,5.0,4.0,4.0,8.6,5.8,6.0,3.3,8.3,8.0,8.5,Z
4.2,11.0,6.0,8.0,3.8,5.0,7.6,10.0,10.0,7.0,6.0,7.4,2.2,8.0,4.0,8.0,D
1.0,3.0,3.0,2.0,1.9,7.0,6.9,2.0,4.3,5.0,6.9,8.0,1.9,6.0,1.0,8.2,A
2.6,0.0,1.0,3.6,2.4,7.3,6.4,1.0,4.0,7.0,10.0,7.9,0.0,8.6,2.1,8.0,T
3.3,3.7,5.1,1.0,3.3,6.8,7.0,6.0,5.3,7.4,5.5,9.0,2.0,9.0,5.1,10.0,G
3.7,6.6,4.9,1.0,3.4,6.0,7.0,1.0,3.8,8.2,5.2,10.0,2.9,7.0,2.0,8.3,L
4.3,9.0,4.8,7.0,8.0,8.0,4.0,4.1,5.9,8.4,6.0,7.0,5.8,7.9,4.5,7.7,W
0.0,5.9,1.0,2.3,1.0,7.0,7.0,1.0,5.0,7.0,5.7,8.5,0.0,8.3,2.1,8.0,I
3.5,7.9,5.1,7.0,10.0,6.0,7.3,4.1,3.0,6.0,5.0,8.5,5.2,8.1,5.0,8.3,M
3.4,9.0,5.2,4.0,2.0,11.0,4.0,2.3,5.0,12.0,5.4,8.0,1.6,7.0,2.6,12.0,Q
2.0,4.5,2.9,4.8,2.5,7.4,7.0,5.0,6.0,7.4,6.0,8.0,1.8,8.0,4.3,8.0,S
3.8,14.0,8.0,6.7,4.7,6.4,7.4,4.0,5.8,9.0,6.9,9.0,3.0,8.0,5.9,9.0,Q
3.9,6.0,5.0,4.0,3.3,8.0,8.0,7.6,4.6,6.0,14.0,8.2,3.0,8.4,0.0,8.0,V
4.5,6.0,4.7,5.6,2.9,6.0,7.6,9.0,4.8,7.5,5.0,7.0,2.2,8.0,5.0,8.9,R
5.3,9.0,6.3,13.0,5.0,7.0,8.4,4.7,5.2,9.1,7.1,7.0,3.3,9.0,11.0,8.3,Z
4.0,7.1,5.0,7.0,4.3,7.6,8.0,7.5,4.0,8.0,7.0,9.0,3.0,8.0,3.1,10.0,P
8.0,7.6,5.3,4.0,6.0,6.9,12.0,2.0,3.6,8.6,10.0,8.0,7.0,8.2,1.0,7.0,W
3.0,7.1,5.0,6.0,2.1,7.0,7.0,0.0,6.4,14.0,6.0,9.2,0.0,8.0,3.1,8.0,I
3.0,7.0,4.9,5.0,3.7,6.8,12.0,4.0,5.0,12.0,7.7,7.5,3.8,8.3,1.0,6.0,F
5.0,7.8,6.0,10.0,3.7,7.0,9.0,5.4,5.8,7.3,7.0,8.2,2.9,9.0,9.0,7.0,F
3.1,9.0,4.5,5.2,2.0,10.0,6.0,2.0,4.7,14.0,3.0,8.5,2.2,7.0,0.0,8.0,J
4.4,6.7,4.9,3.9,2.0,3.0,6.9,4.0,4.3,10.0,8.1,7.7,2.4,10.0,1.0,8.0,V
3.9,9.0,8.0,6.0,9.0,7.0,6.9,6.0,6.0,7.6,6.5,8.3,4.5,8.3,8.0,7.5,M
5.0,13.0,5.9,7.0,6.0,11.0,9.5,7.0,3.0,4.0,6.5,9.0,5.4,13.0,3.0,6.0,M
4.0,8.2,4.8,6.0,4.0,7.0,7.0,3.8,5.9,10.0,6.4,8.4,3.0,7.9,3.1,8.1,O
1.0,3.0,3.0,1.0,2.1,8.0,8.0,5.7,5.0,7.3,9.1,8.0,2.7,9.1,0.0,8.0,J
3.7,8.0,4.0,5.3,2.0,6.5,9.0,6.0,7.3,7.0,7.0,8.6,0.0,8.0,4.7,7.0,E
5.2,6.8,8.0,5.0,4.0,6.2,3.0,3.0,2.0,7.9,6.3,8.0,2.9,2.0,1.0,9.0,M
9.0,8.4,6.4,5.4,3.6,4.0,7.3,3.7,6.0,9.1,7.6,7.2,5.0,7.9,4.3,6.9,K
4.6,9.0,7.0,6.0,3.7,5.0,7.5,5.4,5.0,10.0,6.2,7.2,1.0,9.0,3.6,7.0,P
4.4,10.0,5.6,6.1,4.0,6.8,8.2,2.0,5.8,8.0,7.1,7.0,2.8,7.4,3.0,7.8,A
2.0,5.0,3.0,3.0,2.7,6.0,7.0,4.7,4.9,8.2,5.8,8.5,1.9,8.2,4.0,9.0,G
5.0,9.0,5.0,6.3,4.8,10.0,7.0,4.0,5.0,8.1,9.0,5.0,4.4,11.0,5.2,7.3,V
3.0,2.0,3.0,3.0,2.0,8.0,7.5,3.0,5.5,6.0,5.4,9.3,2.0,8.0,3.0,7.0,X
1.0,1.0,3.1,1.0,0.0,7.0,6.3,2.0,0.0,7.6,4.5,8.7,2.0,7.0,1.0,8.0,A
6.0,10.0,8.0,8.0,5.0,8.0,8.3,4.4,5.4,8.5,5.3,7.5,3.0,6.0,8.0,9.0,Z
3.7,9.0,5.0,6.0,5.0,7.0,8.3,7.0,6.0,6.0,8.0,10.0,3.6,11.0,9.0,8.5,S
5.1,9.0,6.1,7.0,4.4,10.0,7.0,4.8,5.5,9.0,6.1,6.0,10.0,9.2,3.0,9.0,M
4.0,7.0,4.7,8.0,3.4,7.0,8.0,3.0,7.3,9.0,6.0,8.0,0.0,8.0,2.5,8.0,Z
4.0,8.0,5.0,6.7,2.5,7.1,7.0,12.0,1.0,7.0,9.0,8.7,8.0,8.9,3.5,7.9,M
12.0,13.0,11.0,6.7,5.0,7.5,11.0,3.9,4.3,5.0,10.0,8.1,8.0,8.7,4.4,6.0,W
7.0,11.0,6.1,6.2,5.0,7.0,10.0,0.0,5.2,11.0,6.6,6.0,3.3,8.8,3.0,4.0,T
2.4,6.8,5.3,6.5,4.0,3.0,7.1,6.5,10.0,7.0,5.9,14.0,2.8,8.0,4.2,8.3,E
2.8,6.4,0.0,3.8,2.2,7.0,7.0,4.0,4.2,7.0,6.0,8.0,3.1,8.0,4.6,8.0,I
5.0,9.0,6.1,5.9,3.0,5.0,6.1,4.6,6.6,9.2,8.0,9.0,3.5,8.1,3.0,7.0,H
4.3,9.0,5.0,6.2,3.6,6.7,7.3,3.7,6.3,9.2,10.0,9.0,3.0,9.2,1.0,7.8,U
4.0,7.0,3.8,4.0,4.4,7.0,6.9,4.7,5.8,8.9,6.0,8.0,3.9,8.6,4.3,8.0,X
3.0,6.1,4.0,2.0,2.6,4.0,9.1,4.5,5.4,10.0,11.0,7.0,3.5,7.7,3.6,8.0,V
5.0,5.8,6.0,6.1,4.0,7.0,8.4,2.0,3.7,8.3,8.0,6.0,8.0,11.0,2.0,8.3,W
3.0,4.0,5.0,3.0,3.0,6.7,8.4,3.2,4.9,10.0,5.7,6.0,2.0,8.4,3.0,7.3,D
2.9,6.3,5.0,5.5,4.0,7.0,6.8,4.4,6.0,7.0,5.0,7.6,3.1,7.6,4.0,8.0,R
3.0,6.3,4.8,4.0,2.9,8.0,7.6,5.2,4.2,10.0,6.0,7.6,1.0,8.4,5.0,8.0,S
5.1,10.0,6.0,5.6,3.7,7.0,7.0,3.7,7.0,11.0,6.6,6.0,2.0,9.0,5.0,6.0,F
5.0,7.1,4.4,4.9,4.6,7.3,5.7,6.4,4.0,7.0,5.0,8.0,4.4,8.6,6.0,7.0,N
3.0,5.0,6.0,3.2,3.2,6.9,5.0,4.3,5.0,10.0,7.3,7.0,2.0,7.0,5.0,11.0,Z
3.4,7.9,4.0,7.0,4.8,7.0,7.7,4.0,14.0,10.0,6.0,8.7,0.7,8.3,8.0,8.0,Z
1.0,10.0,0.0,7.0,0.5,7.3,8.0,4.0,4.0,7.9,5.4,8.0,1.4,8.0,0.0,8.0,I
8.0,12.0,6.0,9.0,4.2,7.0,7.4,3.0,3.0,13.0,6.0,7.3,2.8,7.8,3.2,6.6,J
2.0,6.2,5.8,6.5,4.1,6.9,8.0,5.4,4.9,8.0,8.0,8.0,2.7,8.5,3.6,8.0,Q
4.4,7.0,7.0,5.6,5.3,5.0,7.7,5.0,5.2,9.3,7.6,3.0,3.1,10.0,3.9,8.5,F
3.6,7.0,4.9,5.0,3.6,7.2,2.0,4.3,5.6,14.0,4.8,11.0,0.0,7.0,3.8,7.5,J
5.2,8.1,6.2,5.0,4.0,7.3,8.0,7.0,2.0,9.5,4.0,6.0,4.0,6.0,3.9,7.7,R
4.8,8.0,5.0,6.0,4.0,6.7,8.0,4.0,8.0,11.0,7.0,7.8,2.0,8.6,5.0,8.1,S
3.0,5.0,3.7,5.0,3.2,7.0,7.0,6.0,5.6,6.5,8.0,7.5,3.0,8.4,3.0,8.0,H
4.3,7.0,4.7,5.0,4.4,7.3,6.0,5.4,4.0,8.5,6.0,8.1,3.0,8.0,6.0,7.0,B
6.0,9.0,5.0,6.0,3.0,5.8,4.0,3.5,7.0,11.0,3.0,10.0,3.2,8.6,7.0,11.0,Q
2.4,3.0,3.7,4.2,1.0,7.6,2.0,3.6,1.0,8.0,2.0,9.7,1.0,6.0,2.4,7.6,A
3.0,6.0,5.0,4.0,2.0,7.2,11.0,2.2,2.0,8.0,12.0,8.0,2.8,11.0,1.8,7.7,Y
3.0,8.0,3.0,4.8,2.0,5.0,7.8,4.1,5.9,8.3,6.5,5.0,2.0,9.0,4.0,7.6,P
2.0,6.0,3.0,4.0,2.0,8.0,8.6,4.1,8.0,5.0,11.0,7.7,1.0,11.0,3.6,8.0,T
4.0,7.2,5.0,6.3,5.0,6.8,6.7,4.0,3.0,7.2,8.0,7.6,5.0,11.0,3.0,7.7,C
5.0,9.0,4.7,5.1,2.0,7.2,8.0,3.8,0.0,7.0,5.0,8.0,2.2,8.0,3.2,8.0,H
2.0,5.6,3.0,4.0,2.3,6.8,7.0,5.8,5.3,10.0,4.7,7.3,2.0,8.4,4.0,9.0,G
5.4,6.6,5.1,4.7,4.0,6.7,9.0,6.0,5.0,7.0,7.0,8.3,6.0,9.0,2.0,6.0,N
4.0,7.8,5.0,5.5,5.0,6.8,7.6,3.0,4.6,7.0,7.1,8.1,3.7,8.9,11.0,7.4,Z
5.0,8.0,5.2,10.0,8.0,7.4,7.9,3.6,3.0,6.0,9.0,6.0,2.7,8.2,7.0,7.5,P
3.2,6.8,4.0,2.0,2.5,6.7,6.7,2.0,9.0,11.0,6.0,8.0,2.3,8.3,4.1,7.0,Z
2.9,1.0,2.0,4.8,1.0,5.9,7.0,5.0,6.4,6.2,6.0,13.0,2.5,8.0,7.0,9.0,E
4.4,4.0,5.3,3.8,2.0,8.0,7.0,3.7,5.6,10.0,4.0,7.0,2.0,6.8,3.3,10.0,R
4.3,6.8,5.0,3.0,3.0,6.9,8.0,5.2,4.4,11.0,7.0,7.7,4.1,9.3,4.0,8.0,E
3.0,5.2,5.0,4.0,3.4,8.0,7.0,5.6,7.0,11.0,6.2,8.0,2.1,8.2,3.1,7.7,E
7.0,9.0,6.5,11.0,8.0,7.0,10.0,4.0,4.6,7.6,7.8,11.0,5.0,8.7,4.6,7.5,Q
8.0,9.6,7.0,9.0,3.0,6.0,10.0,3.0,5.0,13.0,6.0,6.0,2.6,8.0,5.0,4.0,T
7.0,12.0,5.8,6.0,3.0,6.2,8.0,2.0,7.0,11.0,6.0,6.0,2.0,9.0,6.0,8.0,F
5.0,11.0,4.8,6.2,6.0,6.0,7.0,9.0,7.0,6.0,5.0,8.3,3.3,8.4,5.7,7.0,D
2.3,0.0,1.0,2.7,0.0,12.0,6.4,4.2,4.5,6.4,4.0,11.0,0.0,8.2,0.0,8.0,J
4.1,7.0,6.0,9.0,4.1,8.0,7.5,5.6,5.5,9.2,7.0,8.4,2.6,7.7,6.0,3.0,Y
4.0,8.2,5.0,6.0,2.8,7.9,6.8,6.2,6.0,10.0,7.0,8.0,3.0,8.0,4.5,6.0,S
4.0,6.7,5.0,8.0,3.1,7.0,7.7,9.0,4.2,6.5,7.1,8.6,3.0,8.0,3.8,7.7,O
5.0,8.4,5.6,6.0,8.0,6.3,7.3,5.0,3.0,7.0,5.4,6.7,7.0,8.4,4.0,9.0,O
3.0,6.6,3.6,6.4,3.4,7.0,7.8,3.0,5.1,9.0,5.1,8.1,0.0,8.0,8.0,8.0,Z
9.0,15.0,8.0,5.6,6.0,7.6,6.0,3.8,5.3,7.6,5.7,8.4,6.0,8.0,5.9,5.0,D
2.7,4.0,3.5,3.0,2.5,7.3,8.1,0.0,6.3,9.4,5.8,8.0,0.0,8.0,2.1,8.0,I
5.0,8.0,8.0,6.0,4.0,6.6,8.6,3.0,4.4,9.2,2.0,4.0,5.0,8.2,1.0,7.2,N
3.0,6.0,3.0,4.5,2.2,6.8,7.6,5.5,1.0,6.9,5.8,8.3,2.5,8.0,4.5,7.8,H
5.0,7.2,8.0,7.0,2.8,7.7,8.0,7.1,5.1,9.0,6.5,11.0,3.0,8.2,3.5,8.0,U
3.0,6.3,4.0,4.0,3.0,8.0,6.0,4.6,4.7,8.4,6.7,7.4,4.3,9.0,4.1,7.9,C
8.0,10.0,5.9,8.0,7.0,7.1,7.0,5.0,8.0,8.0,6.4,9.0,4.8,8.0,6.0,1.0,U
4.3,13.0,5.8,5.0,5.4,7.0,8.0,4.4,4.0,9.4,8.0,9.0,5.0,7.9,5.0,8.0,O
