sepal_length;sepal_width;petal_length;petal_width;species
5.9;3.2;4.8;1.8;versicolor
5.846525240381241;2.8;4.0;1.3;versicolor
6.3;2.5;4.9;1.5000000000000002;versicolor
6.1;2.8;4.700000000000001;1.236037155477524;versicolor
6.4;2.9;4.3;1.3;versicolor
6.6;3.0;4.4;1.4;versicolor
6.8;2.8;4.8;1.4;versicolor
5.902992085843236;2.977423784365505;3.771180935509056;1.7;versicolor
6.095129499787539;2.9;4.5;1.5000000000000002;versicolor
5.7;2.6;3.5;1.0;versicolor
5.5;2.4;3.8;1.1;versicolor
5.500490033309907;2.4;3.7;1.2932077849580945;versicolor
5.8;2.7;2.0165918642745018;0.5964519900351465;versicolor
6.0;2.7;5.1;1.6;versicolor
5.922089204757303;3.0;4.5;1.5000000000000002;versicolor
6.0;3.4;4.5;1.0362335291352271;versicolor
6.7;3.1;4.700000000000001;1.5000000000000002;versicolor
6.3;2.818409242701054;4.4;1.3;versicolor
5.6;3.0;4.1;1.3;versicolor
5.5;2.5;4.0;1.0979279384624363;versicolor
5.5;2.6;4.4;1.1331471456419826;versicolor
6.1;3.0;4.6;1.4;versicolor
5.8;2.6;4.0;1.2;versicolor
5.0;2.3;3.3;1.0;versicolor
5.6;2.7;2.3511832351814808;1.3;versicolor
5.7;3.0;4.2;1.0359089459463955;versicolor
5.7;2.9;4.2;1.3;versicolor
6.2;2.9;4.3;1.3;versicolor
5.1;2.5;3.0;1.1;versicolor
5.7;2.8;4.1;1.3;versicolor
6.3;3.3;6.0;2.5;virginica
5.8;2.7;5.1;1.9;virginica
6.3577271693766715;3.0;5.9;2.1;virginica
6.3;2.9;5.6;1.8;virginica
6.5;3.0;5.8;2.2;virginica
7.6;3.0;6.6;2.1;virginica
4.9;2.5;4.5;1.7;virginica
7.3;2.9;6.3;1.8;virginica
6.7;2.5;5.8;1.8;virginica
7.2;3.6;6.1;2.5;virginica
6.5;3.2;5.1;2.0;virginica
6.4;2.7;5.3;1.9;virginica
6.8;3.0;5.5;2.1;virginica
5.7;2.5;5.0;2.0;virginica
5.8;2.8;5.1;2.4;virginica
6.4;3.2;5.3;2.3;virginica
6.5;3.0;5.5;1.8;virginica
7.7;3.8;6.7;2.2;virginica
7.7;2.6;6.9;2.3;virginica
6.3577271693766715;2.2;5.0;1.5000000000000002;virginica
6.3577271693766715;3.2;5.7;2.3;virginica
5.6;2.8;4.9;1.1787674630360605;virginica
7.7;2.8;6.7;2.0;virginica
6.3;2.7;4.9;1.8;virginica
6.7;3.3;5.7;2.1;virginica
7.2;3.2;6.0;1.8;virginica
6.2;2.8;3.086433215914488;1.8;virginica
6.1;3.0;2.8344441364060047;1.8;virginica
6.4;2.819321647176147;5.6;2.1;virginica
7.2;2.819452384063423;5.8;1.6;virginica
7.4;2.8;4.346028000995517;1.9;virginica
7.9;3.8;6.4;2.0;virginica
6.4;2.8193785577168464;5.6;2.2;virginica
6.3;2.8;5.1;1.5000000000000002;virginica
6.1;2.6;5.6;1.4;virginica
7.7;3.0;4.7717204108981495;2.3;virginica
6.3;3.4;5.6;2.4;virginica
6.4;3.1;5.5;1.8;virginica
6.0;3.0;4.8;1.8;virginica
6.9;3.1;5.4;2.1;virginica
6.7;3.1;5.6;2.4;virginica
6.9;2.819516769029975;5.1;2.3;virginica
5.8;2.7;5.1;1.2702233898908497;virginica
6.8;3.2;5.9;2.3;virginica
6.7;3.3;5.7;2.5;virginica
6.7;3.0;5.2;2.3;virginica
6.3;2.5;5.0;1.9;virginica
6.5;3.0;5.2;2.0;virginica
6.2;3.4;5.4;2.3;virginica
5.9;3.0;5.1;1.8;virginica
