sepal_length;sepal_width;petal_length;petal_width;species
5.7;2.98;4.5;1.3;versicolor
6.3;3.3;4.7;1.6;versicolor
4.9;2.4;3.3;1.0900000000000003;versicolor
6.6;2.9;4.6;1.58;versicolor
5.2;2.7;3.9;1.4;versicolor
5.47;2.0;3.5;1.0;versicolor
5.9;3.0;4.2;1.5;versicolor
5.819999999999999;2.2;4.0;1.0;versicolor
6.1;2.9;4.7;1.4;versicolor
5.6;2.9;3.6;1.3;versicolor
6.7;3.1;4.4;1.4;versicolor
5.6;3.0;4.5;1.5;versicolor
5.8;2.7;4.340000000000001;1.0;versicolor
6.2;2.96;4.5;1.5;versicolor
5.6;2.5;3.9;1.32;versicolor
5.9;3.2;4.32;1.6799999999999997;versicolor
6.1;2.8;4.0;1.57;versicolor
6.3;2.5;4.819999999999999;1.5;versicolor
6.1;2.8;4.7;1.2;versicolor
6.4;2.9;4.3;1.3;versicolor
5.99;3.0;4.4;1.4;versicolor
6.8;2.8;4.8;1.4;versicolor
6.7;3.0;5.0;1.7;versicolor
6.0;2.9899999999999998;4.5;1.46;versicolor
5.7;2.6;4.25;1.0;versicolor
5.5;2.4;3.8;1.1;versicolor
5.55;2.4;3.87;1.0;versicolor
5.8;2.7;3.9;1.2;versicolor
6.0;2.7;5.1;1.6;versicolor
5.4;3.0;4.5;1.5;versicolor
6.0;3.4;4.5;1.6;versicolor
6.7;3.1;4.7;1.5;versicolor
6.3;2.3;4.4;1.3;versicolor
5.6;3.0;3.6400000000000006;1.3;versicolor
5.5;2.5;4.0;1.3;versicolor
5.5;2.95;4.4;1.2;versicolor
6.1;3.0;4.6;1.4;versicolor
5.8;2.6;4.0;1.2;versicolor
5.0;2.7899999999999996;3.3;1.0;versicolor
5.6;2.7;4.16;1.3;versicolor
5.7;3.0;4.2;1.2;versicolor
5.7;2.9;4.2;1.3;versicolor
6.2;2.9;4.3;1.3;versicolor
5.1;2.5;3.0;1.1;versicolor
5.7;2.8;4.1;1.3;versicolor
6.3;3.3;6.0;2.5;virginica
5.8;2.7;4.99;1.9;virginica
7.1;3.0;5.9;2.1;virginica
6.3;2.9;5.6;1.8;virginica
6.5;3.0;5.8;2.2;virginica
7.6;3.0;6.6;2.1;virginica
4.9;2.5;3.8600000000000003;1.7;virginica
6.58;2.9;6.3;1.8;virginica
6.7;2.5;4.98;1.7;virginica
7.2;3.6;6.1;2.5;virginica
6.5;2.8400000000000003;5.1;2.0;virginica
6.4;2.7;5.3;1.9;virginica
6.369999999999999;3.04;5.5;2.1;virginica
5.7;2.5;5.0;1.51;virginica
5.8;2.8;5.1;2.4;virginica
6.4;3.2;5.3;2.3;virginica
6.5;3.0;5.5;1.8;virginica
7.7;3.8;6.7;2.2;virginica
5.796062992125983;3.0590909090909095;6.9;1.243548387096774;virginica
6.0;2.88;5.0;1.5;virginica
6.9;3.0700000000000003;5.7;2.16;virginica
5.6;2.8;4.9;1.61;virginica
7.7;2.8;6.7;2.0;virginica
6.3;2.7;4.9;1.8;virginica
6.51;3.3;5.7;2.1;virginica
7.2;3.2;6.0;1.8;virginica
6.2;2.8;4.8;1.8;virginica
6.1;3.0;4.9;1.8;virginica
6.4;2.8;4.87;2.1;virginica
7.2;3.0;5.8;1.6;virginica
7.4;2.8;6.1;1.9;virginica
7.9;3.8;6.4;2.0;virginica
6.459999999999999;2.8;5.6;2.2;virginica
6.14;2.8;5.1;1.5;virginica
6.1;2.6;5.6;1.4;virginica
6.36;3.0;3.66;2.3;virginica
5.74;3.4;5.6;1.44;virginica
6.4;3.1;5.5;1.8;virginica
6.0;3.0;4.8;1.61;virginica
6.9;3.1;5.4;2.1;virginica
6.57;3.1;5.6;2.4;virginica
6.9;3.1;5.1;2.3;virginica
5.8;2.7;4.99;1.9;virginica
6.8;3.2;5.9;2.3;virginica
6.45;3.3;5.7;2.5;virginica
6.7;3.0;5.2;2.3;virginica
6.3;2.5;5.0;1.9;virginica
6.5;3.0;5.2;2.0;virginica
6.2;3.4;5.4;2.3;virginica
5.9;3.0;5.1;1.8;virginica
