"x.box","y.box","width","high","onpix","x.bar","y.bar","x2bar","y2bar","xybar","x2ybr","xy2br","x.ege","xegvy","y.ege","yegvx","class"
4,11,6,8,8,7,7,3,4,7.9849362180041,6,8,7,10,8,6,"R"
4.03845022518077,7.57260453061528,6,5,4,8,6,4.82597411721589,5,8,7,7,3,7,4,6,"J"
4,7,5,5,3,8,1.89254992567544,12,1,6,-0.294172048517832,8,4.99324917190582,6,0,8,"M"
3,9,5,7.80887319422745,3.71385286026058,5.31743493101727,11,2,3,6,11,9,2,10,1,8,"V"
2,3,4,2,2,8,8,3,5,9,4,7,2,6,3,10,"R"
3,3.8253518545618,5,4.76931812557795,3,3.06310714263916,12,4,6.96704111128448,7,11,8,2,12,1,8,"T"
5.37840918294854,12.0525113936401,7,9,7,7.16555208896685,9,4,5,7,7,8,5,7,5.71268614056914,10,"J"
3,5,5,3,2,6.71194728088026,6.95536648471533,3,8,11,7.38026621279892,7,1,9,4,8,"S"
6,11,8,6.93262253027597,7.78198521626981,6.39998471246945,7,5,2,6,4.81779847961432,10,8,8,5,10,"G"
2,3,3,2,2,9,6,4,6,10,4,6,3.14161533306161,5.74393392816411,2,9,"D"
1.03129186346355,0,2,1,1,8,6,6,5,6.88627242587086,7.29930116702177,9,2,6.87887339381076,5,10,"G"
5,8,7,7.21380798272186,5.99688910088097,10,5,4.7083340954507,4,8,3,6,3,5,8,8,"Z"
6,11,6,8,4,5,4.25050024841732,10,10,7,6,6,3,8,4,8,"D"
1,3,3,2.8209319844666,1,6,5.4084017314187,2,2,5,2,9.4496879551715,2.02470394265836,6,1,7,"A"
1,0,1.58591244875189,0,-0.765934613969517,7,13,1,4,7,10,8,0,8,0.690457366424548,8,"T"
2.26838795295545,3,3.31818959601124,1,1,7,7,6,5,7,6,9,2,9,4,9.28943169106009,"G"
1,3,2.60060594960617,1,0,6.58058026046052,4,5.22920710416,7,8,2,10,0,7,2,9.59835933115772,"L"
6.25469233289803,9,8,7,8,8,4,7,6.56352366665173,7,6,7,8,7,6,3,"W"
0,1,2.3433947168997,2,0.21281195082031,7,7,1,6,7,6,9.87254189528596,0,8,2,6.28800701820337,"I"
6,8.36283889900427,9,5.81947636710253,10,6,8,5,3,6,5,8,13,9,6.64832094794923,8,"M"
4.31609120843308,6.98017246577947,4,4,2,11,4,4,5,12,3,8,2,7,6,12,"Q"
2,2.38818701366949,3.03072309696247,4,2,7.15428223125953,7,5.90013551109679,8,6.24256927115518,3.84908704654113,8,0,8,8,8,"S"
9,14,7.301834878424,8,5,7,4,4,8,9,5,9,3,8,9,6.12640600294123,"Q"
4.0067338922695,4.96153505555035,5,3.52220729222228,1,8,8,4,2,6,7.65040112125202,8,2.89091191871065,10,0.834028437768219,8,"V"
5,10.098004121713,5,8,6,6,8,7.40230604871967,3.48833648977335,6.87619788089031,5,7,3.29197960496315,8,5,11,"R"
7,9,5.34206885068935,5.07812777663496,5,5.56290635109018,8,5,3,11,7,9.17120313218682,3,9,11,6,"Z"
4,9,5,7,5,7.65432307390718,9.09429895856013,6,4,7.29799556805479,7,9,6.07372688340035,7.78438327106629,4.28114943819438,8.63368742187785,"P"
8,9,8,6,6,2,12,2,2,10,15.0106785918097,8,7,11,1,7,"W"
3,10,5,6.54296857516036,2.9272280919836,7,7,0,9,14,6,8,0,8,1,8,"I"
3,7,4.10817370441119,5,2,1,12,4,5,12,9.2377551897994,7,0.375822762120441,8,1,6,"F"
5,8,6,10,8,7,9,5,5,7,7.87444432604302,7,4,9.04049301748007,9,7.09559541549453,"F"
4,9,5.69859670057657,7,2.54989540943947,10,6,2,8,14,3,8,0,7,0,8,"J"
5,11.5515181996066,5,7,3.68465578839349,3,12,4,4,10,12,7,3,10,1,8,"V"
6.23601749485648,9,8,6,9,7,8,6,5,7,5,7.61107932926077,8,9,8,6,"M"
9,13,10,10.0612053490965,6,11,11,0.981800619050625,2.0281389483914,4,7,7.51281548211301,6.09202240954173,9.96188383581038,3,6,"M"
4,8,5.12194603657475,6,4,7,7,2.79856547571239,4,10,6,8,3,8,3,6,"O"
1.53732308658777,3,3.47060958745095,1,1,8,8.62852931980886,2,5,14,5,8,1.55764589816852,7,0,8,"J"
3,8,4,5.53298936884706,2,3.45436146800997,6,6,11,7,7,9.95022316705959,0,8.21149829152709,7,7,"E"
6,9,8,5,4,9,3,3,2,6.8245952366329,3,9,8,2,1,9,"M"
8.71853804620719,13,10,7,4.55460940981068,4,6.43128968462494,4,6,10,10,11,5,8,1.25910162850025,6,"K"
4.77572152371345,9,6.51805062345417,6.23398468875944,6,5,10,5,5,10,8,3,1,10,3,6.82299520549925,"P"
5,10,7,8,4,10,3,2,3,11.5978396885366,1,7,2,7,2.82074715219535,9.761894311318,"A"
2,5,3,3,2,6.32371450876589,7,5,5,6.55553148866519,7.21190667303981,10,2.92290617051866,9,4,10.139959797861,"G"
5,9,5.18907684342383,4,3,10,7,4,4.050615818348,9.126698802839,9,5,4,11,2,7,"V"
2,2,3,3,2,4.60474264522084,7,6.27830157396273,8,4.97595177642897,6,6.25425899538281,2,8,5,7,"X"
1,1,2,1,0,9.062370552672,4,2,0.634764843380915,7,2.95774859409708,8,2,7,1,7.6600484402217,"A"
6,10,8,8,5,10.107614542185,6.03246672378132,3,9,6.84845165031098,4,9.2138049705767,3,6,8,9,"Z"
4,9,5.52632099752787,7.29999591013704,6.01464191626575,5.35276848021373,6,7,5.81033683992513,6,8,10,2,11,9,7,"S"
7.9955329837692,10.7894373284385,11,7,8,10,5.65584994487628,2,5,9,3,6,10,8,3,7.72144904646067,"M"
4,10,4,8,4,7,8,3,12,9,6,8,-3.10016530671635,9.39397976025129,7,7,"Z"
4.91795258098341,8,5,5.92774506755056,3,7,7,12,1,7,7.56412263607923,6.55595872532011,8,8.85152849487475,0,8,"M"
7.90806601383905,13,7.66413822205901,7,5,0.513680313280962,11,4.17091089146908,3,5,10,7,8,10.9066458563555,1,6,"W"
7,11,7,11.6415588182852,5,5,10,2.75730637642208,8,11,9,6,1,9,3,4,"T"
2.39461159654035,4.63879541797645,3,5,2,3,7,6,7.40373701752552,7,6,14,0,7.4349900426062,7,8,"E"
1,3,0,4,0,7,4.83367799117224,4,3.62940197498094,7,6,8,0,8,0,8,"I"
3.70859508120985,9,5,4,3,5,9,3,6,9,6.53099285135596,9,4.40494125761751,7,3,7.41022419645657,"H"
4,8.48297859359498,5,7,3,6.11421409277848,5.63549203612235,7,7,7,5.16282184855642,9,0.395138878905229,9,3.69316340839999,8,"U"
2.82553661721441,7,5.0263784904322,4,3.34221199328884,7,7,5,4,7,6,8,3,8,1.81703561625258,8,"X"
3.36353806733732,3,4,2,1,4,12,3,2,7.83168332018924,8.07559798146636,7,2,11,1,8,"V"
6.03694723561881,9,6.49547558399844,4,4.61386225985852,5.31083601979679,9,6.77926719650354,3,7,8,6,8,11,2,7,"W"
3,4,5,3,3,10,6,3,7,11.7754123861353,3,7.01649594525673,2,8,3,9,"D"
4,8.99828190967609,5,8.80977130921784,4,7,8,5.70765810878454,6,7,5,7,3,7,4,9.272620564212,"R"
3,5,5,4,2,7.44396887453602,7,3,7,9.86619407205798,6,9.45409706037461,1,9,0.743798352778089,8,"S"
7,10,6,6.97725383972009,3,7,8,2,7.25613882741842,10.8644471593053,6,8.21516164413777,2,9,5.69244109368195,6,"F"
5,7,6,6,6,8,6,5,4,7,2.8790242482059,3.885858346913,7,9.15242231125998,2.0847941486732,3,"N"
3,8.98341255444944,5,8,3,11,7.76151906776592,3,5,10,2,7,0.952476086770353,7,5,11,"Z"
3,3.15116065745683,4,1.721369785591,1.29362430404351,7,7,2.31616715403051,14,10,6,8,0,8,8.29113794132062,10.4271317883345,"Z"
0.793100782081248,10,0,7,0,7,7,4,4,7,6,8,0,8,0,9.45758161658952,"I"
8,12,6.2289480981448,9,5,9.29838915818338,11,5.06388250593162,3,13,5,4,3,9,9,7.11770080714693,"J"
2,3,3,4,3,8,8,5,2,8,8,7.74488234459531,1.40583636362218,9,5,8,"Q"
5.82715930957411,9.4540935645422,7,5.44885178506245,3.07899887904052,5,13,5,4,13,8,3,2,10,4.54816573039044,4.45506090566452,"F"
1.23165480753431,7,2,5.57786540301186,1,13,2,7,5,14,2,11,0,5.38158756444344,6.55958390856586,8,"J"
2.44484284010773,7,4,5,5.5621380097728,8.68458996257599,8,7,2,7,4,5.89822410289349,4,6,8,11.748285326019,"R"
4.35012682349588,8,5,6,3,4.25260275071713,8,4,8,8.33455061511097,7,7,2,8,5,6.17142497619918,"S"
3,5,5.63354337650913,4,3,7,7,0.486804209500176,6,5.75609471394535,6,8,3,8,3,4.86250136640761,"H"
4,7,6,5,7,9,6,4,4,6,7.26522015810533,7,7.72962763338431,8,6,7,"B"
6,9,5,4,3,7.85720914494466,4,4,7,11,5.3173201014253,10,3,7,7,11,"Q"
1,3,2,2,1,9,2,2,1,8,2,8,1,6,1,8,"A"
3,8.76254730867998,4,4,1,6.37705372115495,11,2,6.57782976141131,8,12,8,1,11,0,8,"Y"
3.18648209529065,8,3,6,4.04306778918335,5,9,10,5,8,6,5,2,9,4,8,"P"
2,6,5.77558602483211,5.60957936262233,2,8,12,2,8,5,11,9,-0.298751149277384,11,1,8,"T"
3.94449383089335,6,5,5.23401408599482,4.20482814463533,7,9.03328683208364,4,7.99267684605024,6,7.95722733325694,10,5,11,3,8,"C"
5,9,5,6,2,7,5.44230378676261,15,0,7,5,8,4.56856893061527,7.50792394169967,0,8,"H"
2,5,3,4,2,6,7,6,6,10,7,11,2,3.31913345710487,4,9,"G"
4,9,6,7,4,6,9,6,5,7,7,8,6,9,2,6,"N"
4,8,3.99935623853788,6,5,8,8.56897244093843,5.60775965508037,8,7,7,7.40660820155314,0,8.18367911436678,11,7.36955038959511,"Z"
5,8,6,10,7.72430353537877,9,9,2,3,6,9,6,9,9.61351745528616,7,5,"P"
2,3,3.40752698648476,0.322073524978473,1,7,7,0.110827243096063,9,11,6.64360764408294,8,1,8,5,6.19558601943523,"Z"
1.80742529719969,-2.16073601889195,2,1,0.989292757927314,4,7,5.7740023835528,8,7,6,11.8970756843679,0,8,7,4.78112415807754,"E"
2,4,3.75856240766723,2,2,8.223893997448,7,3,5.70671936679959,10,4,7,2,7,3,10,"R"
3,5,5,3,3,7,10.0031352827374,2,8,11,7,9,2,9.70585098426295,3.86304222378628,8,"E"
3,6.21444296233234,5,4,4.06602892117848,10.6563016208643,7,2,7,11,5.03771108982872,8,2,9,5,10,"E"
7,9,7,8.50432879097811,8,7,10,3.85896446903007,4,7,10,11,5,11,10,9,"Q"
8,15,7.4022990488355,9,3,6,10,3,8,13,6,3.97827143774005,2,8,5,4,"T"
7,12,6,6,3,7,8,2,7,11,6,6,2,9,6,5,"F"
5,10.2304348187804,5.89388621557606,8,6,6,7,9,7,6,5,5,2,8,5.56396705769781,7,"D"
0,0,1,1,-1.40447786865339,12,4,4.25534733193723,3,12,4,11,0,8.15900668260272,0,8,"J"
5.22064404149209,7,6,9,7,9,10,7,2.80704851892181,7,7,1.60493982012674,5,11,6,3,"Y"
4,8,5,6,4,7.55457718487469,8,3,6,8.13123241214396,7,8,3.63580863172575,8,5,6.62055680180827,"S"
4.53795261102912,10,5,8,3,7,6,9,4.73007127271503,8.48293671017922,4,7,-0.506893029798405,8,4,8,"O"
5,8,7,6.15723990602964,5.50846187399152,8,10,5,3,7,7,8,7,9,4,9,"O"
2.52283536973108,4.51050421652541,3,2.04978074684193,1,7,7,3,13,9,6,8,0,8,8,8,"Z"
9,12.1404263542578,8,8,6,8.20842657784816,6,5.41736769980111,7,10,5,7,6,8,8,5,"D"
1,4,2,3,1.54880198165956,7,7,4.04662508195026,2.33199528809012,13,7.03861573469219,8,0,8.17350745462172,1,8,"I"
5.7389380166618,8,8,6,4,10,7,-0.938402556136572,5,10,2,4,5,9,4.1024647669825,7,"N"
2.28474521185487,6,3,4,3,8,8,12,1,7,5,8,3,8,0,8,"H"
5.96546589139008,10,8,7,5,4,8,7,5.84075659066403,9,8.37164962372869,11,3,9,1,8,"U"
3,6,4,4,4,8,6,5,3.40581248571704,5.44389290548599,5.38809196442527,10,6,6.86223314717877,4,7,"C"
6.7581828287167,9.89685035338117,8,6.20469794557861,7,5,7.34751800104732,5,6.65426367159889,6.73631073495305,6,5.69048499371216,8,8.92325153643146,6,1,"U"
9,13,6,7,4,5,8,6,4,10,8,9,6.41219088771109,10,5,8,"O"
3.55506637512093,7,5,5,5,5,7,2.47060791443789,9.10937519583305,7,6,12,2,10,8,6,"E"
5.89213769641887,8.08882843071479,8,4,5,10,6,2,5,9,4,7,8,6,2,8,"M"
3,7,6,5,2,9,11.9567849748691,2,7,3,12,8,2,11,2,9,"Y"
3,9,4,7,3,3.41408035110243,8,8,7,4.97684357108286,7,12,2,10,6.35420671531197,8.49948783439068,"C"
4.9258239117744,7.16179353876441,5,5,3,6,7,4,5,9,7,5,3,9.43741381452732,5,4,"Y"
2,4,5,3,3.43180031884758,10.1539124301024,8,2,9,11,7,6,1,8,5,7,"Z"
1,4,2,2,1,8,7,2,0.416201745226446,14,6,9,1,8.55871860952755,0,7,"J"
2,4,3.20996326435286,2,2,8,8,4.85012958727946,5,8.5829125834136,6,6,2,8,5,9,"B"
2,1,3.2665241166893,2,1,6,8,4.32274720044046,8.15478685376963,8,7,13,1,9,4,10,"C"
4,10,5,8,3,8,7,6,9,4,6,8,-0.20522710028549,8,9,8.48957279567898,"S"
3,3,4,4,1,1,15,5,3,11.4895721792327,9,4,0,8,2.38931958655766,6,"F"
6.7581802396611,10,5.03693105390473,5,3,6,8,6,5,9,7,8.58562579796908,5,10,5,8,"O"
6,11.9113322335761,5,8,3,6,10,2,6.17692334420823,11,7,9.87335704509719,2,9,5,4,"T"
1.41579998787407,1.96922690868023,2.10724517451603,1,0,4,6,6,2,7,6,10,3,8,2,8.24938113625472,"K"
3.06251634685473,7,4,5.23493421739876,5,6,8,3,5,6,7,11,3.18825922104494,11,8,8,"E"
8,14,7,7.35647019921061,5,10,6,3,5,10,4,6,4,8,6.46783907639652,10,"F"
5,10,5,7,4,5.15412259963693,11,1,2,8,8.8540712891267,7,3.56690727819189,10,1,8,"V"
5,9,5,4.78531646594257,3,9.60458578099952,3,3,4,10,2.91050183567208,8,3.93563147695584,7.11126334674866,5,12,"Q"
7,11,7,8,4,3,10,6.31881153065563,7,8.50364465635312,12,6,2,11,3,5,"Y"
3,3,4,2.18279819130493,1,5.69797202494566,10,2,7.53553212660481,10.8564840903219,10,5,2,9.49999009379019,3,4,"Y"
4,7,4.77400954677622,5,3,7.18053608433534,7,8,6,7,7.1317809821162,8,3,8,3,8,"O"
2,2,3,1.1038889344192,2,7,8,2.31052030691137,4,8.51845696870289,7,6,5,9,-0.502534896295002,5,"N"
4,5.72459652896752,6,3.91937330486083,4,10,2,1,2,8,3,9,5,6.78062922332115,3,7,"A"
3.84077654867797,5,4,4,2,6.88235180102741,6.3201292867494,3.5972073647973,6,13,7,6,1,9,2.65384357301162,7,"F"
4,6.97539269027411,6,6,4,7,8,6,6,6.24277978086024,5.90839693647861,8,4,6,7,7.79953669666322,"R"
3,9.95106556782613,4,7,1,9,14,0,6,5,11,7.0811078904838,0,9.98577650863363,0,8,"T"
7,8,10,6,6,9,6,-0.543366580786023,5,9,6,8,8,6,2,8,"M"
2,2,3,3,2,7,7,6,6,7,6,5,2,8,3,7,"D"
6.36383794903454,8,8,6,4,6,12,7,2,11,5,2,1,8.83367282607967,4,7.75282277181252,"P"
5.19521635206048,11.1264742175223,4.95459591585437,8,3,10.1108833333849,7,4,7.32915535697103,9,6.49850395835704,8,0,8,9,8,"Z"
6,9,5,5,3,7,7,3,5.80901011597587,9,6.19037739481162,6,3,10,4.96460915478149,5.31108814330404,"Y"
2.78144755462337,5,5,4,3,6,7.82577293999561,2,8,11,8.40691720584212,6.17812875224819,1.13817355890986,10,4,4,"T"
9,12,10.3945195403275,6.03951457216181,7,10,7,4.62527407399839,6,10,4.96551396337075,6,7,4,8,8,"B"
2,1,3,2,1,8,2,2,1,7,2,8,2,7,2,7,"A"
4,9,6,7,4.86002983604433,9.42332277273692,7,8,4,7.06189164852539,6,8,3,8,8,12.2458694409492,"A"
7,7,7,3.24487598020206,4,3,11,3,4.45740022743473,10,10,7.77129828326389,7,10,2,6,"W"
