x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
3.0,7.0,4.0,5.0,2.0,6.0,6.0,6.0,6.0,10.0,8.0,11.0,2.0,8.9,4.0,9.0,G
4.0,8.0,6.2,6.0,8.0,8.0,7.0,5.0,3.0,7.0,7.0,7.0,6.0,10.0,8.0,9.0,B
3.0,4.0,4.0,3.0,3.0,5.0,7.0,4.0,7.4,7.0,6.0,11.0,3.0,8.0,5.0,9.3,K
8.0,8.0,8.0,6.0,5.0,3.0,10.0,3.0,4.0,11.0,10.0,8.0,8.0,10.0,1.8,6.0,W
2.0,6.0,3.9,3.9,2.0,9.0,11.0,3.0,4.4,4.0,11.0,8.4,2.0,10.0,1.0,8.0,V
3.3,6.0,6.0,4.0,3.9,7.0,10.1,2.0,2.0,7.0,8.0,8.0,6.0,11.0,1.0,8.0,W
5.0,11.0,7.0,8.0,7.0,6.0,6.0,5.0,5.0,6.7,5.0,8.0,6.0,6.0,7.0,10.0,H
3.5,9.0,4.0,7.0,4.0,7.0,8.0,3.0,12.0,9.0,6.0,8.0,0.0,8.0,7.0,7.0,Z
1.0,4.0,2.7,3.0,0.9,9.0,6.0,2.0,5.6,12.3,4.0,9.0,1.0,7.0,1.0,7.0,J
2.0,4.0,3.5,2.0,1.0,5.0,10.8,3.1,4.0,13.0,7.0,4.0,1.0,9.0,1.0,7.0,F
5.0,10.0,7.0,8.0,6.0,7.1,7.0,8.0,5.8,7.0,6.0,5.0,4.0,8.0,3.0,7.0,D
3.0,5.4,5.0,4.0,2.0,7.5,7.0,2.6,7.8,11.0,5.0,7.0,1.0,8.3,5.0,8.0,S
8.0,13.0,7.0,8.0,3.0,6.7,8.0,3.0,9.0,13.0,5.0,6.0,2.0,9.0,5.0,5.0,T
4.0,9.0,5.5,6.8,5.0,8.0,9.0,8.0,4.0,7.0,8.0,7.0,4.0,7.8,4.0,9.0,O
2.0,6.0,3.0,4.0,3.0,8.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,8.0,6.9,8.0,Z
3.0,9.0,4.0,7.0,3.0,6.0,7.0,10.0,6.0,7.0,6.0,7.0,2.1,8.0,9.0,10.0,B
3.0,2.0,4.0,3.0,2.0,6.0,10.0,4.0,5.0,10.0,9.0,5.0,2.0,9.0,3.0,6.0,F
6.0,9.0,8.2,7.0,11.0,8.8,5.0,3.0,4.0,7.6,3.7,8.0,11.0,6.0,4.0,7.0,M
2.0,6.0,4.0,4.0,1.2,7.7,15.0,1.0,5.0,6.0,11.0,8.0,0.1,8.0,0.0,8.0,T
7.0,11.0,5.0,6.0,3.0,6.0,7.0,5.0,4.0,8.3,4.0,7.0,4.4,8.0,5.0,7.0,O
2.0,4.0,3.2,3.0,2.0,5.0,7.0,5.0,6.7,6.0,6.0,9.1,3.0,8.0,4.4,10.0,K
1.8,4.0,3.0,3.0,1.0,7.0,7.0,2.0,9.0,11.3,6.0,8.0,1.0,8.0,5.0,8.0,Z
3.0,4.0,4.0,3.0,1.0,5.0,13.0,3.0,6.0,11.3,9.0,4.0,1.0,11.0,1.0,5.0,T
4.0,10.0,7.0,6.8,6.0,7.0,10.0,2.0,3.0,6.0,9.0,8.0,8.0,11.1,1.0,8.0,W
3.0,5.0,5.0,3.0,1.9,6.0,2.0,2.0,2.0,5.0,2.0,8.0,2.0,6.0,3.0,6.0,A
2.0,2.3,3.0,3.0,2.0,8.0,8.0,6.0,1.0,5.4,6.0,9.0,2.0,9.0,5.0,10.0,Q
9.0,9.0,7.0,14.0,5.7,8.0,7.0,4.0,2.0,12.0,6.0,8.0,3.0,9.0,13.0,6.0,Z
4.0,5.0,6.0,6.2,5.0,9.0,8.9,3.7,2.0,8.0,7.0,7.0,3.0,10.0,6.3,6.0,H
5.0,9.0,6.0,6.0,8.0,6.0,7.5,3.0,4.6,7.7,5.0,7.9,5.2,10.0,7.0,6.0,R
1.0,7.0,0.0,4.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,I
2.0,4.0,4.0,3.0,3.0,7.0,8.0,4.0,4.7,9.0,5.0,8.0,2.0,6.0,3.0,10.0,R
5.0,10.0,7.7,7.0,5.0,7.0,9.0,4.0,6.0,6.6,8.0,10.0,6.0,10.0,1.0,7.0,U
4.0,7.0,4.0,5.0,3.0,7.0,6.0,8.5,4.6,7.4,12.0,8.0,2.7,9.0,2.4,8.0,U
7.0,10.0,4.9,5.0,2.0,6.1,8.0,6.0,8.0,7.1,6.3,11.0,1.8,8.4,5.0,9.0,C
5.0,9.0,6.0,7.0,4.0,8.0,7.0,8.0,5.0,7.0,5.8,8.0,3.0,8.0,4.5,8.0,O
7.0,13.0,5.0,7.0,3.0,6.0,8.0,6.0,8.0,10.0,6.0,10.0,1.0,9.0,8.0,8.0,E
5.0,10.0,7.0,7.0,4.8,10.0,6.0,4.0,7.0,11.0,3.0,6.0,4.0,6.0,4.0,8.0,D
5.0,7.0,6.0,5.0,3.0,4.2,7.9,5.0,7.0,9.0,8.0,9.0,3.0,9.0,2.4,5.0,U
2.7,4.0,5.0,3.0,3.0,9.0,7.0,3.0,5.0,11.0,3.0,6.0,2.0,7.0,3.0,9.0,R
2.1,4.0,3.0,3.0,2.0,7.0,7.0,5.0,7.0,7.0,6.0,9.0,2.0,8.0,5.1,10.0,E
4.9,10.0,6.0,6.8,4.0,6.0,7.0,6.0,7.0,9.5,8.0,11.0,2.0,9.0,5.0,9.0,G
5.0,9.0,7.0,6.0,6.0,9.0,6.0,2.0,6.0,10.2,3.0,8.0,3.0,8.0,4.0,9.1,B
4.0,7.6,7.0,7.0,2.0,8.0,7.0,4.7,0.0,7.0,0.0,8.0,3.0,7.0,2.0,8.0,A
1.7,1.0,3.0,2.0,1.0,6.0,10.0,1.1,6.0,8.0,11.0,8.0,1.0,11.0,2.0,8.0,Y
2.0,4.0,4.0,6.0,4.0,8.0,11.0,3.0,3.0,5.0,8.0,9.0,2.0,11.0,4.0,6.0,Y
5.0,10.0,6.4,7.4,5.9,8.0,6.0,6.7,4.0,7.0,5.0,7.5,3.0,8.9,4.8,8.0,O
7.0,10.0,6.9,7.0,5.0,7.0,6.0,7.0,8.0,11.0,6.8,11.0,2.4,11.0,5.0,9.0,G
5.0,9.0,6.0,7.0,5.0,8.0,3.0,1.0,2.0,6.0,2.0,7.0,3.0,5.0,4.0,7.0,A
3.0,4.0,4.0,3.0,1.0,5.0,8.4,5.0,7.0,12.0,9.0,10.0,1.2,10.0,3.0,7.0,C
4.0,5.0,6.0,7.0,6.0,7.0,8.0,4.0,1.0,8.0,6.0,6.0,4.6,10.0,8.0,7.5,H
4.0,11.0,6.0,8.0,8.0,7.0,7.0,3.0,4.0,7.0,6.0,8.0,5.2,8.7,6.4,7.6,R
3.9,7.0,6.0,5.0,4.0,7.9,6.0,5.0,5.0,7.9,7.0,7.0,3.0,7.0,4.0,8.5,J
4.0,7.0,4.6,5.0,3.0,8.0,7.0,12.0,1.0,6.0,9.0,8.0,8.0,6.0,0.0,8.0,M
3.0,9.0,5.0,7.0,3.0,7.0,11.0,2.0,3.0,6.0,11.0,8.3,2.0,10.0,1.3,8.2,V
2.0,3.0,4.0,2.0,2.0,8.0,8.0,3.0,5.0,9.0,4.0,6.8,2.0,6.0,3.0,10.0,R
3.0,8.0,5.0,6.0,3.0,7.0,12.0,4.0,6.1,7.0,11.0,8.0,2.0,12.0,1.0,8.0,T
5.0,8.0,7.0,7.2,7.0,8.0,7.0,4.0,5.0,7.6,6.4,8.0,5.0,7.0,10.0,10.0,J
3.0,5.0,5.0,3.0,2.0,7.4,7.0,3.0,8.0,11.0,6.2,7.0,1.0,9.0,4.0,8.0,S
6.0,11.0,8.0,9.0,9.0,9.0,7.0,5.0,2.0,6.0,6.0,10.0,8.0,8.4,5.0,10.0,G
2.0,3.0,3.0,2.0,2.0,9.0,6.0,4.0,6.0,10.0,4.0,6.0,2.0,8.0,2.0,9.0,D
1.6,0.0,2.0,1.0,0.8,8.0,6.0,6.0,5.0,6.0,5.0,8.9,2.0,8.0,5.0,9.8,G
5.0,8.0,7.0,10.0,7.0,10.0,5.0,4.1,4.0,8.0,3.0,6.0,3.0,6.7,8.0,8.0,Z
6.0,7.2,6.0,7.6,3.3,5.3,7.0,10.0,10.0,7.0,6.0,6.0,3.0,8.0,4.0,8.0,D
1.0,3.0,3.0,2.0,1.0,6.0,3.0,2.0,2.0,7.3,2.0,8.0,1.0,6.0,1.0,7.0,A
1.0,0.0,1.0,0.0,0.0,7.1,13.0,1.0,4.0,7.0,10.0,8.0,0.0,8.0,0.0,8.0,T
2.0,3.0,3.0,1.0,1.0,7.0,7.0,6.0,5.0,7.5,6.0,9.4,2.0,9.0,4.0,10.0,G
1.0,3.0,2.0,1.0,0.0,6.0,4.0,1.0,7.0,8.0,2.0,9.6,0.0,7.0,2.0,9.0,L
6.0,10.0,8.0,7.0,8.0,8.0,4.0,7.0,4.5,7.0,6.0,7.0,6.4,7.0,6.0,3.0,W
0.0,1.0,1.0,2.0,1.0,7.0,7.0,1.0,6.7,7.0,6.0,8.0,0.0,8.0,2.0,8.0,I
6.3,8.0,9.0,7.0,10.0,6.0,8.0,5.0,3.0,6.0,5.0,8.0,13.0,9.0,5.0,8.0,M
4.0,9.0,4.0,4.0,2.0,11.0,4.0,4.0,5.0,12.0,3.0,8.0,3.3,7.0,6.0,12.0,Q
2.0,3.0,3.9,4.0,2.1,8.0,7.0,4.8,8.0,4.0,6.2,7.9,0.0,8.0,8.0,8.0,S
9.0,14.0,8.0,8.0,5.0,7.0,4.0,4.0,8.0,9.0,5.0,9.0,3.0,8.0,9.0,9.0,Q
2.7,6.0,5.0,4.0,1.0,8.0,8.0,4.0,2.0,6.0,14.0,8.0,3.0,10.0,0.0,8.0,V
5.0,9.8,5.0,8.0,4.9,6.0,8.0,8.7,5.0,6.0,5.0,7.0,2.0,8.0,5.0,11.0,R
7.0,9.0,5.0,13.0,4.1,7.0,8.0,5.0,3.0,10.6,7.0,7.0,3.0,9.0,11.0,6.0,Z
4.0,9.0,5.0,7.0,5.0,5.0,8.0,6.0,4.0,8.0,7.0,9.0,3.0,8.0,5.8,10.0,P
8.0,9.0,8.0,6.0,6.0,2.0,12.0,2.0,2.0,10.0,10.0,8.0,7.0,11.0,1.0,7.0,W
3.6,10.0,5.0,7.0,2.0,7.0,6.9,0.0,9.0,14.0,6.0,8.0,0.0,8.0,1.0,8.0,I
3.0,6.3,3.0,5.0,2.0,1.0,12.0,4.0,5.0,12.0,11.0,7.0,0.0,8.0,2.0,6.0,F
5.0,8.0,6.8,10.0,6.9,7.4,9.0,5.0,5.0,7.0,6.0,7.0,4.2,9.0,9.0,6.9,F
4.0,9.0,5.0,7.0,2.0,8.3,6.0,2.7,8.0,14.0,4.1,8.0,1.3,7.0,0.0,8.0,J
5.0,8.6,5.0,7.0,2.0,3.0,12.0,4.0,4.0,10.0,12.0,7.4,3.0,10.0,1.0,8.0,V
6.0,9.0,8.0,6.0,9.0,7.0,8.0,6.0,5.0,7.0,5.0,8.0,8.0,9.0,8.0,6.0,M
9.0,13.0,9.8,8.0,6.0,11.0,11.0,7.0,3.0,4.0,7.0,9.0,9.0,13.0,3.0,6.6,M
4.0,8.0,4.0,6.0,4.0,7.2,7.5,7.0,4.0,10.0,6.0,8.0,3.1,8.0,3.4,6.0,O
1.0,3.0,3.0,1.0,1.0,8.0,8.9,2.0,5.0,14.0,6.5,8.0,1.0,7.0,0.0,8.0,J
3.0,8.0,4.0,6.0,2.0,3.0,6.0,6.0,11.0,7.0,7.0,14.0,0.0,8.0,7.0,7.0,E
6.0,10.8,8.0,5.7,4.0,9.0,3.0,3.0,2.0,9.0,3.0,9.0,7.3,2.0,1.0,9.0,M
8.5,13.0,10.0,7.0,5.5,4.3,7.7,4.0,6.0,10.0,10.0,11.0,5.0,8.0,3.5,6.0,K
5.0,9.0,7.0,6.0,6.0,5.0,10.0,5.0,5.0,10.2,8.0,3.0,1.0,10.0,3.0,6.9,P
5.0,10.0,7.0,8.0,4.0,10.0,3.0,2.0,3.0,8.0,1.0,7.0,2.0,7.0,3.1,8.0,A
2.0,4.2,3.0,3.0,2.0,6.0,7.0,5.0,5.0,9.0,7.0,10.0,2.0,9.0,4.0,9.0,G
5.0,9.0,4.8,4.0,3.0,10.0,7.0,4.0,5.0,7.0,9.0,7.8,4.0,11.0,2.0,7.0,V
2.0,2.0,3.0,3.0,2.0,8.0,7.0,3.0,8.0,6.0,6.0,7.0,2.1,8.0,5.7,7.0,X
1.0,0.3,2.0,1.0,0.0,7.0,4.0,2.0,0.0,7.0,2.0,8.0,2.0,7.0,1.0,8.0,A
6.0,10.0,7.6,8.0,5.0,8.6,6.0,3.0,9.0,12.0,4.0,9.0,3.0,6.0,8.0,9.0,Z
3.6,9.0,4.7,6.0,3.6,7.8,7.0,7.0,6.0,6.0,8.0,10.0,2.0,11.0,9.0,7.9,S
8.0,9.6,11.0,7.0,8.0,10.0,6.1,2.0,5.0,9.0,3.0,6.0,10.0,8.0,3.0,9.0,M
4.0,10.0,4.0,6.7,4.0,7.0,8.0,3.0,12.0,9.0,6.0,8.0,0.0,8.0,7.0,7.0,Z
4.0,8.0,4.6,6.0,3.0,7.0,6.9,12.0,1.0,7.0,9.0,8.0,8.0,5.9,0.0,8.0,M
12.0,13.0,11.0,7.0,5.8,8.0,11.0,3.0,3.0,5.0,10.0,7.0,8.0,11.4,1.0,6.0,W
7.0,11.0,7.0,8.0,5.0,5.0,9.4,0.0,8.0,11.0,9.0,6.0,1.0,9.0,3.0,4.0,T
2.0,7.0,3.0,5.0,2.0,3.0,7.0,6.0,10.0,7.0,6.0,14.0,0.0,8.0,7.0,8.0,E
1.0,6.8,0.0,4.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,I
5.0,9.0,5.0,4.0,3.4,5.0,9.0,3.0,6.0,10.6,8.0,9.0,5.0,7.0,3.0,7.0,H
4.0,6.4,5.3,7.0,3.0,6.0,8.0,7.0,6.6,7.3,10.0,9.0,3.0,8.9,1.0,8.0,U
4.0,7.0,3.9,4.0,1.0,7.0,7.0,5.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0,X
3.0,3.0,4.0,2.1,1.0,4.5,12.0,3.0,2.0,9.7,11.0,7.0,2.0,11.0,1.0,8.0,V
5.0,6.2,6.0,4.0,4.0,7.0,9.0,2.0,3.0,7.0,8.0,6.0,8.0,11.0,1.0,7.0,W
2.3,4.0,4.3,2.9,3.0,10.0,6.0,3.0,6.1,10.0,3.0,6.0,2.1,8.0,3.0,9.0,D
4.0,2.0,5.0,4.0,4.0,6.6,7.4,4.0,6.0,7.0,5.0,7.0,3.0,7.0,4.0,8.0,R
3.0,5.0,5.0,4.0,2.0,8.0,7.0,3.0,7.0,10.6,6.0,7.0,1.0,9.0,5.0,8.0,S
7.0,10.0,6.0,5.8,3.0,7.0,8.0,2.0,7.0,11.0,6.0,6.0,2.0,9.1,4.9,6.0,F
5.0,7.0,6.0,6.0,6.0,8.0,6.0,5.0,4.0,7.0,5.0,8.0,7.0,9.0,6.0,3.0,N
3.0,5.0,5.0,8.0,4.1,11.0,5.0,3.0,5.0,10.0,2.0,7.0,2.0,7.0,5.0,11.0,Z
3.0,7.5,4.0,7.0,2.0,7.0,7.0,4.0,13.6,10.0,6.0,8.0,0.0,8.0,8.0,8.0,Z
1.0,10.0,0.0,6.4,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,I
8.0,11.7,6.0,9.0,5.0,7.0,11.0,4.2,3.0,13.0,5.0,4.0,3.0,9.4,6.6,9.0,J
2.1,3.0,3.0,4.0,2.5,8.0,7.5,5.6,2.0,8.0,8.0,9.0,2.0,9.0,5.0,8.0,Q
5.0,10.0,7.0,8.0,4.0,5.0,13.0,5.0,4.0,12.5,8.0,3.0,2.0,10.0,2.0,5.0,F
2.0,7.0,2.5,5.0,1.0,13.0,2.0,7.0,5.0,13.6,2.0,11.0,0.0,7.0,0.0,8.0,J
3.0,7.0,4.0,5.0,4.0,8.0,8.0,7.0,4.4,7.0,4.0,6.7,4.0,6.0,8.0,8.0,R
4.0,8.0,5.0,6.0,3.0,7.0,8.0,4.0,6.2,9.2,7.0,7.0,2.0,8.2,5.0,7.3,S
3.0,5.0,4.0,4.0,3.0,7.6,7.0,6.0,6.0,7.0,6.0,6.9,2.8,8.0,3.0,7.4,H
4.0,7.0,6.0,5.0,7.0,9.0,6.0,4.0,4.0,6.6,6.0,7.7,6.5,8.0,6.0,7.0,B
6.0,9.0,5.0,5.7,3.0,10.0,4.0,4.0,7.0,11.0,3.0,9.2,3.0,7.0,7.0,11.0,Q
1.0,3.0,2.0,2.0,1.0,9.0,2.0,2.0,1.0,8.0,2.0,9.0,1.0,6.0,1.0,8.0,A
3.0,6.0,4.0,4.0,1.0,8.2,11.0,2.0,2.0,5.6,12.0,8.0,1.0,10.8,0.1,8.0,Y
3.0,8.0,3.0,6.0,2.0,5.0,9.0,10.0,5.0,7.9,6.0,5.0,2.0,9.0,4.0,7.9,P
2.0,4.7,3.0,4.0,2.0,8.0,12.0,1.9,8.0,5.0,11.0,9.0,1.0,11.0,1.0,8.0,T
4.0,6.0,5.0,4.0,5.0,7.0,7.0,4.5,3.0,6.0,8.0,10.0,5.0,11.0,3.0,8.0,C
4.2,9.0,5.0,6.0,2.7,7.0,7.4,15.0,0.0,7.0,5.0,8.0,3.0,8.0,0.0,8.0,H
2.0,4.5,3.0,4.0,2.0,6.0,7.0,6.0,6.0,10.0,7.0,10.1,2.0,9.0,4.0,9.0,G
4.0,9.0,6.0,7.0,4.0,6.0,9.0,6.0,5.1,7.0,7.0,8.0,6.0,8.9,2.0,6.0,N
4.0,8.4,5.0,6.0,5.3,8.0,8.0,3.0,8.0,7.7,7.0,7.0,0.0,8.0,11.0,8.0,Z
5.0,8.0,6.0,7.6,8.0,9.0,9.0,2.0,3.1,6.0,9.0,6.0,9.0,11.0,7.0,5.0,P
2.0,3.0,4.0,2.0,1.0,7.0,7.0,2.0,9.0,11.0,6.0,8.3,1.0,8.0,5.0,7.0,Z
2.0,1.0,2.0,1.0,1.0,4.0,7.0,5.0,8.0,7.0,6.0,13.0,0.0,8.0,7.0,9.0,E
2.0,3.4,4.0,2.0,2.0,8.3,7.0,3.0,5.0,9.6,4.0,7.0,2.0,7.0,3.0,9.8,R
2.7,4.6,5.0,3.0,3.0,7.0,8.0,2.0,8.0,11.0,7.0,9.0,2.0,9.0,4.0,8.0,E
3.0,5.0,5.0,4.0,3.0,8.0,7.0,2.1,7.0,11.0,5.0,8.0,2.0,9.0,5.0,10.0,E
5.5,8.1,7.0,11.0,8.0,7.0,10.0,4.0,4.0,7.0,10.0,11.0,5.0,11.0,10.0,9.0,Q
8.0,15.0,7.0,9.0,3.0,6.0,10.0,3.0,8.0,13.0,6.0,6.0,2.0,8.0,5.0,4.0,T
7.0,12.0,6.0,6.0,3.0,7.0,8.0,2.0,7.0,11.3,6.0,6.0,2.0,9.0,6.0,6.4,F
5.0,11.0,6.0,8.0,6.0,6.0,7.2,9.0,7.0,6.0,5.0,6.4,2.0,8.0,3.0,7.0,D
0.0,0.0,1.0,1.0,0.0,12.0,4.0,4.9,3.0,11.9,4.0,10.6,0.0,7.0,0.0,8.0,J
4.0,7.0,6.0,9.0,7.0,9.0,10.0,7.0,4.0,6.8,7.0,6.0,5.0,11.0,6.0,3.0,Y
4.0,8.0,5.0,6.0,4.0,6.2,8.2,3.0,6.0,10.0,7.0,8.0,2.2,8.0,5.0,6.0,S
4.0,8.2,5.0,8.0,3.0,7.0,6.0,9.0,8.0,6.0,4.0,7.0,3.0,8.0,4.0,8.0,O
5.0,8.0,7.0,6.0,8.0,8.0,10.0,5.0,3.0,7.0,6.8,8.0,7.0,10.0,6.7,9.0,O
2.0,7.0,3.0,5.0,1.0,7.0,7.0,3.0,13.0,9.0,6.0,8.0,0.0,8.0,8.0,8.0,Z
8.7,15.0,8.0,8.0,6.0,8.0,6.0,3.0,7.0,10.0,5.0,7.0,6.0,8.0,8.0,5.0,D
1.2,4.0,2.1,3.0,1.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0,I
5.0,8.0,7.9,6.0,4.0,10.0,7.0,3.0,5.0,10.0,2.0,4.0,5.0,9.0,1.0,7.0,N
3.0,6.0,3.0,4.0,3.0,8.0,7.4,12.0,3.6,7.0,5.0,8.0,3.0,8.0,3.0,8.0,H
5.5,10.0,8.0,7.0,5.0,4.0,8.0,7.0,8.0,8.5,11.0,11.0,3.0,9.0,1.3,8.0,U
3.4,5.5,4.0,4.0,4.2,8.0,6.0,5.0,2.0,7.0,7.0,10.0,6.0,9.0,4.0,7.0,C
8.0,9.9,8.6,8.0,7.0,5.3,7.0,5.0,8.0,8.0,6.0,9.0,8.0,8.0,6.0,1.0,U
9.0,13.0,5.5,7.0,4.0,5.0,8.0,6.0,4.0,10.0,8.0,9.0,5.0,10.0,5.0,8.0,O
